  e, vcon, xe, relc =   27.863299999999999      -0.11520307693151624        5.2894709638045576      nr
    27.86330     5.28947  -0.00000    5    0   0.485382E+00-0.379983E+00   0.664198E+00
    27.86330     5.28947  -0.00000    5    1  -0.403381E+00-0.795439E+00   0.204012E+01
    27.86330     5.28947  -0.00000    5    2   0.270206E+00-0.792998E-01   0.285463E+00
    27.86330     5.28947  -0.00000    5    3  -0.430949E+00-0.753541E+00   0.209030E+01
    27.86330     5.28947  -0.00000    5    4   0.247105E+00-0.934671E+00   0.131233E+01
    27.86330     5.28947  -0.00000    5    5   0.488335E+00-0.607372E+00   0.893613E+00
    27.86330     5.28947  -0.00000    5    6   0.478478E+00-0.354884E+00   0.638164E+00
    27.86330     5.28947  -0.00000    5    7   0.415232E+00-0.221464E+00   0.489970E+00
    27.86330     5.28947  -0.00000    5    8   0.341423E+00-0.134718E+00   0.375825E+00
    27.86330     5.28947  -0.00000    5    9   0.284769E+00-0.890174E-01   0.302972E+00
    27.86330     5.28947  -0.00000    5   10   0.241049E+00-0.619414E-01   0.251524E+00
    27.86330     5.28947  -0.00000    5   11   0.191784E+00-0.382437E-01   0.196828E+00
    27.86330     5.28947  -0.00000    5   12   0.157136E+00-0.253335E-01   0.159845E+00
    27.86330     5.28947  -0.00000    5   13   0.138007E+00-0.194231E-01   0.139822E+00
    27.86330     5.28947  -0.00000    5   14   0.111989E+00-0.127029E-01   0.112947E+00
    27.86330     5.28947  -0.00000    5   15   0.742787E-01-0.554811E-02   0.745547E-01
    27.86330     5.28947  -0.00000    5   16   0.390839E-01-0.152989E-02   0.391238E-01
    27.86330     5.28947  -0.00000    5   17   0.166513E-01-0.277343E-03   0.166544E-01
    27.86330     5.28947  -0.00000    5   18   0.591266E-02-0.349607E-04   0.591279E-02
    27.86330     5.28947  -0.00000    5   19   0.178846E-02-0.319861E-05   0.178847E-02
    27.86330     5.28947  -0.00000    5   20   0.467912E-03-0.218942E-06   0.467913E-03
    27.86330     5.28947  -0.00000    6    0   0.485089E+00-0.378804E+00   0.662983E+00
    27.86330     5.28947  -0.00000    6    1  -0.402650E+00-0.796434E+00   0.203889E+01
    27.86330     5.28947  -0.00000    6    2   0.269143E+00-0.786190E-01   0.284201E+00
    27.86330     5.28947  -0.00000    6    3  -0.430313E+00-0.754619E+00   0.208904E+01
    27.86330     5.28947  -0.00000    6    4   0.247980E+00-0.934173E+00   0.131133E+01
    27.86330     5.28947  -0.00000    6    5   0.488626E+00-0.606041E+00   0.892251E+00
    27.86330     5.28947  -0.00000    6    6   0.478167E+00-0.353861E+00   0.637094E+00
    27.86330     5.28947  -0.00000    6    7   0.414445E+00-0.220294E+00   0.488560E+00
    27.86330     5.28947  -0.00000    6    8   0.340519E+00-0.133876E+00   0.374589E+00
    27.86330     5.28947  -0.00000    6    9   0.283651E+00-0.882450E-01   0.301613E+00
    27.86330     5.28947  -0.00000    6   10   0.239546E+00-0.611178E-01   0.249810E+00
    27.86330     5.28947  -0.00000    6   11   0.190423E+00-0.376809E-01   0.195356E+00
    27.86330     5.28947  -0.00000    6   12   0.155779E+00-0.248864E-01   0.158416E+00
    27.86330     5.28947  -0.00000    6   13   0.136177E+00-0.189015E-01   0.137920E+00
    27.86330     5.28947  -0.00000    6   14   0.109906E+00-0.122289E-01   0.110811E+00
    27.86330     5.28947  -0.00000    6   15   0.725858E-01-0.529675E-02   0.728432E-01
    27.86330     5.28947  -0.00000    6   16   0.380905E-01-0.145300E-02   0.381274E-01
    27.86330     5.28947  -0.00000    6   17   0.162032E-01-0.262612E-03   0.162060E-01
    27.86330     5.28947  -0.00000    6   18   0.574804E-02-0.330410E-04   0.574816E-02
    27.86330     5.28947  -0.00000    6   19   0.173745E-02-0.301875E-05   0.173746E-02
    27.86330     5.28947  -0.00000    6   20   0.454307E-03-0.206395E-06   0.454307E-03
