 --------------
    27.86330     5.28947  -0.00000    2    5      0.489215E+00   -0.603291E+00     0.60329
    27.86330     5.28947  -0.00000    2    6      0.477429E+00   -0.351468E+00     0.35147
    27.86330     5.28947  -0.00000    2    7      0.413244E+00   -0.218523E+00     0.21852
    27.86330     5.28947  -0.00000    2    8      0.339098E+00   -0.132560E+00     0.13256
    27.86330     5.28947  -0.00000    2    9      0.282295E+00   -0.873143E-01     0.08731
    27.86330     5.28947  -0.00000    2   10      0.238387E+00   -0.604869E-01     0.06049
    27.86330     5.28947  -0.00000    2   11      0.189359E+00   -0.372441E-01     0.03724
    27.86330     5.28947  -0.00000    2   12      0.154910E+00   -0.246022E-01     0.02460
    27.86330     5.28947  -0.00000    2   13      0.135686E+00   -0.187626E-01     0.01876
    27.86330     5.28947  -0.00000    2   14      0.109784E+00   -0.122014E-01     0.01220
    27.86330     5.28947  -0.00000    2   15      0.726566E-01   -0.530715E-02     0.00531
    27.86330     5.28947  -0.00000    2   16      0.381857E-01   -0.146028E-02     0.00146
    27.86330     5.28947  -0.00000    2   17      0.162610E-01   -0.264490E-03     0.00026
    27.86330     5.28947  -0.00000    2   18      0.577299E-02   -0.333286E-04     0.00003
    27.86330     5.28947  -0.00000    2   19      0.174604E-02   -0.304865E-05     0.00000
    27.86330     5.28947  -0.00000    2   20      0.456770E-03   -0.208639E-06     0.00000
    27.86330     5.28947  -0.00000    3    0      0.470606E+00   -0.331092E+00     0.33109
    27.86330     5.28947  -0.00000    3    1     -0.385611E+00   -0.818283E+00     0.81828
    27.86330     5.28947  -0.00000    3    2      0.259727E+00   -0.727508E-01     0.07275
    27.86330     5.28947  -0.00000    3    3     -0.427550E+00   -0.759232E+00     0.75923
    27.86330     5.28947  -0.00000    3    4      0.251188E+00   -0.932324E+00     0.93232
    27.86330     5.28947  -0.00000    3    5      0.489216E+00   -0.603284E+00     0.60328
    27.86330     5.28947  -0.00000    3    6      0.477424E+00   -0.351451E+00     0.35145
    27.86330     5.28947  -0.00000    3    7      0.413238E+00   -0.218515E+00     0.21851
    27.86330     5.28947  -0.00000    3    8      0.339094E+00   -0.132556E+00     0.13256
    27.86330     5.28947  -0.00000    3    9      0.282282E+00   -0.873055E-01     0.08731
    27.86330     5.28947  -0.00000    3   10      0.238381E+00   -0.604838E-01     0.06048
    27.86330     5.28947  -0.00000    3   11      0.189358E+00   -0.372433E-01     0.03724
    27.86330     5.28947  -0.00000    3   12      0.154899E+00   -0.245989E-01     0.02460
    27.86330     5.28947  -0.00000    3   13      0.135673E+00   -0.187591E-01     0.01876
    27.86330     5.28947  -0.00000    3   14      0.109778E+00   -0.122001E-01     0.01220
    27.86330     5.28947  -0.00000    3   15      0.726580E-01   -0.530736E-02     0.00531
    27.86330     5.28947  -0.00000    3   16      0.381890E-01   -0.146054E-02     0.00146
    27.86330     5.28947  -0.00000    3   17      0.162633E-01   -0.264565E-03     0.00026
    27.86330     5.28947  -0.00000    3   18      0.577406E-02   -0.333409E-04     0.00003
    27.86330     5.28947  -0.00000    3   19      0.174642E-02   -0.304999E-05     0.00000
    27.86330     5.28947  -0.00000    3   20      0.456883E-03   -0.208742E-06     0.00000
    27.86330     5.28947  -0.00000    4    0      0.470606E+00   -0.331093E+00     0.33109
    27.86330     5.28947  -0.00000    4    1     -0.385611E+00   -0.818283E+00     0.81828
    27.86330     5.28947  -0.00000    4    2      0.259727E+00   -0.727509E-01     0.07275
    27.86330     5.28947  -0.00000    4    3     -0.427550E+00   -0.759232E+00     0.75923
    27.86330     5.28947  -0.00000    4    4      0.251188E+00   -0.932325E+00     0.93232
    27.86330     5.28947  -0.00000    4    5      0.489216E+00   -0.603284E+00     0.60328
    27.86330     5.28947  -0.00000    4    6      0.477424E+00   -0.351452E+00     0.35145
    27.86330     5.28947  -0.00000    4    7      0.413239E+00   -0.218515E+00     0.21851
    27.86330     5.28947  -0.00000    4    8      0.339094E+00   -0.132556E+00     0.13256
    27.86330     5.28947  -0.00000    4    9      0.282282E+00   -0.873057E-01     0.08731
    27.86330     5.28947  -0.00000    4   10      0.238381E+00   -0.604839E-01     0.06048
    27.86330     5.28947  -0.00000    4   11      0.189358E+00   -0.372434E-01     0.03724
    27.86330     5.28947  -0.00000    4   12      0.154899E+00   -0.245990E-01     0.02460
    27.86330     5.28947  -0.00000    4   13      0.135673E+00   -0.187591E-01     0.01876
    27.86330     5.28947  -0.00000    4   14      0.109778E+00   -0.122002E-01     0.01220
    27.86330     5.28947  -0.00000    4   15      0.726582E-01   -0.530738E-02     0.00531
    27.86330     5.28947  -0.00000    4   16      0.381891E-01   -0.146054E-02     0.00146
    27.86330     5.28947  -0.00000    4   17      0.162633E-01   -0.264566E-03     0.00026
    27.86330     5.28947  -0.00000    4   18      0.577407E-02   -0.333410E-04     0.00003
    27.86330     5.28947  -0.00000    4   19      0.174642E-02   -0.305000E-05     0.00000
    27.86330     5.28947  -0.00000    4   20      0.456884E-03   -0.208743E-06     0.00000
    27.86330     5.28947  -0.00000    5    0      0.470614E+00   -0.331113E+00     0.33111
    27.86330     5.28947  -0.00000    5    1     -0.385625E+00   -0.818267E+00     0.81827
    27.86330     5.28947  -0.00000    5    2      0.259745E+00   -0.727620E-01     0.07276
    27.86330     5.28947  -0.00000    5    3     -0.427564E+00   -0.759209E+00     0.75921
    27.86330     5.28947  -0.00000    5    4      0.251165E+00   -0.932338E+00     0.93234
    27.86330     5.28947  -0.00000    5    5      0.489212E+00   -0.603304E+00     0.60330
    27.86330     5.28947  -0.00000    5    6      0.477431E+00   -0.351476E+00     0.35148
    27.86330     5.28947  -0.00000    5    7      0.413253E+00   -0.218535E+00     0.21854
    27.86330     5.28947  -0.00000    5    8      0.339107E+00   -0.132568E+00     0.13257
    27.86330     5.28947  -0.00000    5    9      0.282306E+00   -0.873218E-01     0.08732
    27.86330     5.28947  -0.00000    5   10      0.238402E+00   -0.604954E-01     0.06050
    27.86330     5.28947  -0.00000    5   11      0.189370E+00   -0.372485E-01     0.03725
    27.86330     5.28947  -0.00000    5   12      0.154919E+00   -0.246054E-01     0.02461
    27.86330     5.28947  -0.00000    5   13      0.135704E+00   -0.187679E-01     0.01877
    27.86330     5.28947  -0.00000    5   14      0.109810E+00   -0.122073E-01     0.01221
    27.86330     5.28947  -0.00000    5   15      0.726799E-01   -0.531057E-02     0.00531
    27.86330     5.28947  -0.00000    5   16      0.382000E-01   -0.146138E-02     0.00146
    27.86330     5.28947  -0.00000    5   17      0.162676E-01   -0.264704E-03     0.00026
    27.86330     5.28947  -0.00000    5   18      0.577545E-02   -0.333569E-04     0.00003
    27.86330     5.28947  -0.00000    5   19      0.174680E-02   -0.305133E-05     0.00000
    27.86330     5.28947  -0.00000    5   20      0.456976E-03   -0.208827E-06     0.00000
    27.86330     5.28947  -0.00000    6    0      0.470201E+00   -0.329968E+00     0.32997
    27.86330     5.28947  -0.00000    6    1     -0.384838E+00   -0.819217E+00     0.81922
    27.86330     5.28947  -0.00000    6    2      0.258668E+00   -0.721086E-01     0.07211
    27.86330     5.28947  -0.00000    6    3     -0.426913E+00   -0.760279E+00     0.76028
    27.86330     5.28947  -0.00000    6    4      0.252032E+00   -0.931833E+00     0.93183
    27.86330     5.28947  -0.00000    6    5      0.489491E+00   -0.601973E+00     0.60197
    27.86330     5.28947  -0.00000    6    6      0.477114E+00   -0.350459E+00     0.35046
    27.86330     5.28947  -0.00000    6    7      0.412460E+00   -0.217376E+00     0.21738
    27.86330     5.28947  -0.00000    6    8      0.338201E+00   -0.131734E+00     0.13173
    27.86330     5.28947  -0.00000    6    9      0.281184E+00   -0.865563E-01     0.08656
    27.86330     5.28947  -0.00000    6   10      0.236896E+00   -0.596816E-01     0.05968
    27.86330     5.28947  -0.00000    6   11      0.188009E+00   -0.366937E-01     0.03669
    27.86330     5.28947  -0.00000    6   12      0.153560E+00   -0.241645E-01     0.02416
    27.86330     5.28947  -0.00000    6   13      0.133872E+00   -0.182548E-01     0.01825
    27.86330     5.28947  -0.00000    6   14      0.107727E+00   -0.117430E-01     0.01174
    27.86330     5.28947  -0.00000    6   15      0.709902E-01   -0.506527E-02     0.00507
    27.86330     5.28947  -0.00000    6   16      0.372092E-01   -0.138645E-02     0.00139
    27.86330     5.28947  -0.00000    6   17      0.158206E-01   -0.250353E-03     0.00025
    27.86330     5.28947  -0.00000    6   18      0.561116E-02   -0.314861E-04     0.00003
    27.86330     5.28947  -0.00000    6   19      0.169588E-02   -0.287600E-05     0.00000
    27.86330     5.28947  -0.00000    6   20      0.443390E-03   -0.196594E-06     0.00000
