  core state for z =    28.000000000000000       orb = 1s   at e =   -624.21374626131137     
   4.4074832901305150E-006   293.80707740069641     
   4.4968582067794392E-006   293.80707740069641     
   4.5880454632322499E-006   293.80704787999548     
   4.6810818098487358E-006   293.80698882674056     
   4.7760047422000727E-006   293.80690021718146     
   4.8728525161797290E-006   293.80678201566133     
   4.9716641634206813E-006   293.80663417460158     
   5.0724795070252971E-006   293.80645663448394     
   5.1753391776141348E-006   293.80624932382648     
   5.2802846297001864E-006   293.80601215915482     
   5.3873581583950641E-006   293.80574504496877     
   5.4966029164540300E-006   293.80544787370366     
   5.6080629316665133E-006   293.80512052568861     
   5.7217831245993658E-006   293.80476286909635     
   5.8378093266997784E-006   293.80437475989328     
   5.9561882987653260E-006   293.80395604177971     
   6.0769677497885134E-006   293.80350654612693     
   6.2001963561833287E-006   293.80302609191131     
   6.3259237814017626E-006   293.80251448563990     
   6.4542006959479599E-006   293.80197152127386     
   6.5850787977982937E-006   293.80139698014528     
   6.7186108332353415E-006   293.80079063086970     
   6.8548506181043786E-006   293.80015222925340     
   6.9938530595008846E-006   293.79948151819474     
   7.1356741778977143E-006   293.79877822758101     
   7.2803711297209203E-006   293.79804207418169     
   7.4280022303833837E-006   293.79727276153227     
   7.5786269777853940E-006   293.79646997981695     
   7.7323060762917919E-006   293.79563340574305     
   7.8891014611951586E-006   293.79476270241332     
   8.0490763236751144E-006   293.79385751918852     
   8.2122951362636562E-006   293.79291749154709     
   8.3788236788267252E-006   293.79194224094027     
   8.5487290650727109E-006   293.79093137463764     
   8.7220797695982692E-006   293.78988448557249     
   8.8989456554826857E-006   293.78880115217578     
   9.0793980024414990E-006   293.78768093820878     
   9.2635095355511752E-006   293.78652339258633     
   9.4513544545558976E-006   293.78532804919797     
   9.6430084637689574E-006   293.78409442671796     
   9.8385488025799454E-006   293.78282202841490     
   1.0038054276580761E-005   293.78151034195133     
   1.0241605289322678E-005   293.78015883917675     
   1.0449283874717111E-005   293.77876697591853     
   1.0661173730093562E-005   293.77733419175991     
   1.0877360249927489E-005   293.77585990981896     
   1.1097930560252287E-005   293.77434353651438     
   1.1322973553768781E-005   293.77278446132891     
   1.1552579925666576E-005   293.77118205656387     
   1.1786842210171816E-005   293.76953567708534     
   1.2025854817835498E-005   293.76784466007024     
   1.2269714073578442E-005   293.76610832473517     
   1.2518518255506934E-005   293.76432597206667     
   1.2772367634515757E-005   293.76249688453959     
   1.3031364514693880E-005   293.76062032583036     
   1.3295613274549608E-005   293.75869554051985     
   1.3565220409071114E-005   293.75672175379191     
   1.3840294572640172E-005   293.75469817112230     
   1.4120946622815482E-005   293.75262397796064     
   1.4407289665003941E-005   293.75049833940284     
   1.4699439098037396E-005   293.74832039985762     
   1.4997512660673464E-005   293.74608928270260     
   1.5301630479039065E-005   293.74380408993289     
   1.5611915115035785E-005   293.74146390180249     
   1.5928491615726471E-005   293.73906777645431     
   1.6251487563723309E-005   293.73661474954321     
   1.6581033128597033E-005   293.73410383385107     
   1.6917261119328705E-005   293.73153401888862     
   1.7260307037824636E-005   293.72890427049282     
   1.7610309133516192E-005   293.72621353041194     
   1.7967408459066577E-005   293.72346071588191     
   1.8331748927206832E-005   293.72064471919253     
   1.8703477368724120E-005   293.71776440724358     
   1.9082743591625365E-005   293.71481862109272     
   1.9469700441500563E-005   293.71180617548941     
   1.9864503863109481E-005   293.70872585840237     
   2.0267312963217127E-005   293.70557643053303     
   2.0678290074702428E-005   293.70235662482213     
   2.1097600821967463E-005   293.69906514593936     
   2.1525414187671507E-005   293.69570066976843     
   2.1961902580818782E-005   293.69226184287476     
   2.2407241906225815E-005   293.68874728196630     
   2.2861611635397376E-005   293.68515557333910     
   2.3325194878838711E-005   293.68148527231324     
   2.3798178459834182E-005   293.67773490265353     
   2.4280752989720755E-005   293.67390295598153     
   2.4773112944687929E-005   293.66998789117127     
   2.5275456744133852E-005   293.66598813373480     
   2.5787986830610269E-005   293.66190207519207     
   2.6310909751387586E-005   293.65772807242865     
   2.6844436241673267E-005   293.65346444704028     
   2.7388781309517290E-005   293.64910948466104     
   2.7944164322438057E-005   293.64466143428200     
   2.8510809095805084E-005   293.64011850754844     
   2.9088943983011835E-005   293.63547887804930     
   2.9678801967477391E-005   293.63074068058756     
   3.0280620756512411E-005   293.62590201043537     
   3.0894642877087501E-005   293.62096092257553     
   3.1521115773542803E-005   293.61591543092510     
   3.2160291907278057E-005   293.61076350754382     
   3.2812428858463001E-005   293.60550308182650     
   3.3477789429809274E-005   293.60013203967696     
   3.4156641752445588E-005   293.59464822266540     
   3.4849259393938401E-005   293.58904942717083     
   3.5555921468502353E-005   293.58333340350117     
   3.6276912749444233E-005   293.57749785499783     
   3.7012523783884671E-005   293.57154043712404     
   3.7763051009807202E-005   293.56545875652773     
