 energy -- xe (complex wv) -- vcon (real part ip)
   27.863299999999999                   (5.2883125268655933,-0.0000000000000000) -0.10294938180355973     

  -- absorber excited regular wf for all l -- 

  l=            0
  0.53063530379770396                 (-0.31619771270871599,-0.0000000000000000)
  0.54229761816688427                 (-0.27706686379817996,-0.0000000000000000)
  0.55395993253606457                 (-0.23742067649489673,-0.0000000000000000)
  0.56562224690524487                 (-0.19759368345504752,-0.0000000000000000)
  0.57728456127442518                 (-0.15789425851881411,-0.0000000000000000)
  0.58894687564360548                 (-0.11860683459636347,-0.0000000000000000)
  0.60060919001278579            (-7.99900341576692958E-002,-0.0000000000000000)
  0.61227150438196609            (-4.22780495708710360E-002,-0.0000000000000000)
  0.62393381875114640            (-5.68155668466651873E-003,-0.0000000000000000)
  0.63559613312032670              (2.96114250238890542E-002,0.0000000000000000)
  0.64725844748950701              (6.34346251908708553E-002,0.0000000000000000)
  0.65892076185868731              (9.56425920454383044E-002,0.0000000000000000)
  0.67058307622786761                   (0.12610973657258709,0.0000000000000000)
  0.68224539059704792                   (0.15472936500999754,0.0000000000000000)
  0.69390770496622822                   (0.18141272893127885,0.0000000000000000)
  0.70557001933540853                   (0.20608805211503842,0.0000000000000000)
  0.71723233370458883                   (0.22869957506442484,0.0000000000000000)
  0.72889464807376914                   (0.24920663847706356,0.0000000000000000)
  0.74055696244294944                   (0.26758275910591967,0.0000000000000000)
  0.75221927681212974                   (0.28381471817042236,0.0000000000000000)
  0.76388159118131005                   (0.29790183407489246,0.0000000000000000)
  0.77554390555049035                   (0.30985463499224075,0.0000000000000000)
  0.78720621991967066                   (0.31969447569196169,0.0000000000000000)
  0.79886853428885096                   (0.32745257972168107,0.0000000000000000)
  0.81053084865803127                   (0.33316914714813772,0.0000000000000000)
  0.82219316302721157                   (0.33689303220954370,0.0000000000000000)
  0.83385547739639188                   (0.33868061695747353,0.0000000000000000)
  0.84551779176557218                   (0.33859508718093279,0.0000000000000000)
  0.85718010613475248                   (0.33670599502769200,0.0000000000000000)
  0.86884242050393279                   (0.33308837096527327,0.0000000000000000)
  0.88050473487311309                   (0.32782217469433855,0.0000000000000000)
  0.89216704924229340                   (0.32099168837105518,0.0000000000000000)
  0.90382936361147370                   (0.31268489976119590,0.0000000000000000)
  0.92715399234983431                   (0.29200982066674924,0.0000000000000000)
  0.95047862108819492                   (0.26655515726404649,0.0000000000000000)
  0.97380324982655553                   (0.23710514775821828,0.0000000000000000)
  0.99712787856491614                   (0.20445591994903231,0.0000000000000000)
   1.0204525073032769                   (0.16940147618527557,0.0000000000000000)
   1.0437771360416375                   (0.13272183252476202,0.0000000000000000)
   1.0671017647799981              (9.51721489849020191E-002,0.0000000000000000)
   1.0904263935183587              (5.74731855288466362E-002,0.0000000000000000)
   1.1137510222567193              (2.03028711797902661E-002,0.0000000000000000)
   1.1370756509950799            (-1.57108112140752001E-002,-0.0000000000000000)
   1.1604002797334405            (-4.99958598180114608E-002,-0.0000000000000000)
   1.1837249084718011            (-8.20411537688708198E-002,-0.0000000000000000)
   1.2070495372101617                 (-0.11140022930818803,-0.0000000000000000)
   1.2303741659485223                 (-0.13769400765812267,-0.0000000000000000)
   1.2536987946868829                 (-0.16061246901408463,-0.0000000000000000)
   1.2770234234252436                 (-0.17991535685156917,-0.0000000000000000)
   1.3003480521636042                 (-0.19543195372153074,-0.0000000000000000)
   1.3236726809019648                 (-0.20705989467530519,-0.0000000000000000)
   1.3469973096403254                 (-0.21476322640184065,-0.0000000000000000)
   1.3703219383786860                 (-0.21856969226228803,-0.0000000000000000)
   1.3936465671170466                 (-0.21856711946971105,-0.0000000000000000)
   1.4169711958554072                 (-0.21489947597949460,-0.0000000000000000)
   1.4402958245937678                 (-0.20776220955449387,-0.0000000000000000)
   1.4636204533321284                 (-0.19739711414009822,-0.0000000000000000)
   1.4869450820704890                 (-0.18408662379023527,-0.0000000000000000)
   1.5102697108088496                 (-0.16814807060162060,-0.0000000000000000)
   1.5335943395472103                 (-0.14992718207788436,-0.0000000000000000)
   1.5569189682855709                 (-0.12979325761646215,-0.0000000000000000)
   1.5802435970239315                 (-0.10813146034326772,-0.0000000000000000)
   1.6035682257622921            (-8.53368703150251678E-002,-0.0000000000000000)
   1.6268928545006527            (-6.18083774470169905E-002,-0.0000000000000000)
   1.6502174832390133            (-3.79426111351092651E-002,-0.0000000000000000)
   1.6735421119773739            (-1.41282175773484418E-002,-0.0000000000000000)
   1.6968667407157345              (9.25962537624148638E-003,0.0000000000000000)
   1.7201913694540951              (3.18642845780435710E-002,0.0000000000000000)
   1.7435159981924557              (5.33523371750861605E-002,0.0000000000000000)
   1.7668406269308163              (7.34177504067064224E-002,0.0000000000000000)
   1.7901652556691769              (9.17855662338537409E-002,0.0000000000000000)
   1.8134898844075376                   (0.10821490456553885,0.0000000000000000)
   1.8368145131458982                   (0.12250164002100034,0.0000000000000000)
   1.8834637706226194                   (0.14402453798094864,0.0000000000000000)
   1.9301130280993406                   (0.15551213190505200,0.0000000000000000)
   1.9767622855760618                   (0.15676968808462113,0.0000000000000000)
   2.0234115430527830                   (0.14822539496435980,0.0000000000000000)
   2.0700608005295043                   (0.13087272487037202,0.0000000000000000)
   2.1167100580062255                   (0.10618307014129233,0.0000000000000000)
   2.1633593154829467              (7.59964062783442390E-002,0.0000000000000000)
   2.2100085729596679              (4.23952532474507690E-002,0.0000000000000000)
   2.2566578304363891              (7.57117253224782408E-003,0.0000000000000000)
   2.3033070879131103            (-2.63086576071166964E-002,-0.0000000000000000)
   2.3499563453898316            (-5.72276635580183241E-002,-0.0000000000000000)
   2.3966056028665528            (-8.34318481217772301E-002,-0.0000000000000000)
   2.4432548603432740                 (-0.10352177951757710,-0.0000000000000000)
   2.4899041178199952                 (-0.11652023919726744,-0.0000000000000000)
   2.5365533752967164                 (-0.12191260501586464,-0.0000000000000000)
   2.5832026327734376                 (-0.11965881533151781,-0.0000000000000000)
   2.6298518902501589                 (-0.11017726089436156,-0.0000000000000000)
   2.6765011477268801            (-9.43025445062789791E-002,-0.0000000000000000)
   2.7231504052036013            (-7.32209448855939554E-002,-0.0000000000000000)
   2.7697996626803225            (-4.83872269535247368E-002,-0.0000000000000000)
   2.8164489201570437            (-2.14290718394331559E-002,-0.0000000000000000)
   2.8630981776337650              (5.95511995468358136E-003,0.0000000000000000)
   2.9097474351104862              (3.20992263408053993E-002,0.0000000000000000)
   2.9563966925872074              (5.54668696769525030E-002,0.0000000000000000)
   3.0030459500639286              (7.47380423908304697E-002,0.0000000000000000)
   3.0496952075406498              (8.88801248180180054E-002,0.0000000000000000)
   3.0963444650173710              (9.71998505361567483E-002,0.0000000000000000)
   3.1429937224940923              (9.93736377683804017E-002,0.0000000000000000)
   3.1896429799708135              (9.54552738114056165E-002,0.0000000000000000)
   3.2362922374475347              (8.58610577519949708E-002,0.0000000000000000)
   3.2829414949242559              (7.13342820371862529E-002,0.0000000000000000)
   3.3295907524009771              (5.28913515095328843E-002,0.0000000000000000)
   3.3762400098776983              (3.17535448158743697E-002,0.0000000000000000)
   3.4228892673544196              (9.26855374262688242E-003,0.0000000000000000)
   3.4695385248311408            (-1.31731246439587522E-002,-0.0000000000000000)
  l=            1
   7.2889464807377011E-004         (3.93285568949391373E-002,0.0000000000000000)
   1.4577892961475402E-003         (7.78576241387032852E-002,0.0000000000000000)
   2.1866839442213105E-003              (0.11559853480432103,0.0000000000000000)
   2.9155785922950804E-003              (0.15256252472645365,0.0000000000000000)
   3.6444732403688503E-003              (0.18876072608699984,0.0000000000000000)
   4.3733678884426202E-003              (0.22420415651248535,0.0000000000000000)
   5.1022625365163901E-003              (0.25890372422235419,0.0000000000000000)
   5.8311571845901600E-003              (0.29287022371041249,0.0000000000000000)
   6.5600518326639299E-003              (0.32611432716158256,0.0000000000000000)
   7.2889464807376998E-003              (0.35864658969463198,0.0000000000000000)
   8.0178411288114697E-003              (0.39047744781999083,0.0000000000000000)
   8.7467357768852404E-003              (0.42161722704911025,0.0000000000000000)
   9.4756304249590112E-003              (0.45207610515916552,0.0000000000000000)
   1.0204525073032782E-002              (0.48186415025201956,0.0000000000000000)
   1.0933419721106553E-002              (0.51099131384273855,0.0000000000000000)
   1.1662314369180323E-002              (0.53946741631948014,0.0000000000000000)
   1.2391209017254094E-002              (0.56730215892359437,0.0000000000000000)
   1.3120103665327865E-002              (0.59450511732709543,0.0000000000000000)
   1.3848998313401636E-002              (0.62108575420700629,0.0000000000000000)
   1.4577892961475407E-002              (0.64705340744012263,0.0000000000000000)
   1.5306787609549177E-002              (0.67241729491025137,0.0000000000000000)
   1.6035682257622946E-002              (0.69718651119970343,0.0000000000000000)
   1.6764576905696715E-002              (0.72137003351346529,0.0000000000000000)
   1.7493471553770484E-002              (0.74497672177917995,0.0000000000000000)
   1.8222366201844253E-002              (0.76801530414393615,0.0000000000000000)
   1.8951260849918022E-002              (0.79049428533223753,0.0000000000000000)
   1.9680155497991791E-002              (0.81242231102435958,0.0000000000000000)
   2.0409050146065560E-002              (0.83380779216502643,0.0000000000000000)
   2.1137944794139329E-002              (0.85465901265989630,0.0000000000000000)
   2.1866839442213098E-002              (0.87498414546264569,0.0000000000000000)
   2.2595734090286868E-002              (0.89479126961906008,0.0000000000000000)
   2.3324628738360637E-002              (0.91408848753034022,0.0000000000000000)
   2.4053523386434406E-002              (0.93288348631068929,0.0000000000000000)
   2.4782418034508175E-002              (0.95118399108068608,0.0000000000000000)
   2.5511312682581944E-002              (0.96899763484526957,0.0000000000000000)
   2.6240207330655713E-002              (0.98633195169082954,0.0000000000000000)
   2.6969101978729482E-002               (1.0031943726049741,0.0000000000000000)
   2.7697996626803251E-002               (1.0195922185388895,0.0000000000000000)
   2.8426891274877020E-002               (1.0355327171285167,0.0000000000000000)
   2.9155785922950789E-002               (1.0510229901018324,0.0000000000000000)
   3.0613575219098330E-002               (1.0806806506696029,0.0000000000000000)
   3.2071364515245872E-002               (1.1086205515498870,0.0000000000000000)
   3.3529153811393410E-002               (1.1348963083646277,0.0000000000000000)
   3.4986943107540948E-002               (1.1595600449851295,0.0000000000000000)
   3.6444732403688486E-002               (1.1826624627853015,0.0000000000000000)
   3.7902521699836024E-002               (1.2042528790129599,0.0000000000000000)
   3.9360310995983562E-002               (1.2243792684750732,0.0000000000000000)
   4.0818100292131100E-002               (1.2430882852694329,0.0000000000000000)
   4.2275889588278638E-002               (1.2604253066389952,0.0000000000000000)
   4.3733678884426176E-002               (1.2764344644985237,0.0000000000000000)
   4.5191468180573714E-002               (1.2911586814863465,0.0000000000000000)
   4.6649257476721252E-002               (1.3046396988648528,0.0000000000000000)
   4.8107046772868790E-002               (1.3169181072954939,0.0000000000000000)
   4.9564836069016328E-002               (1.3280333516060654,0.0000000000000000)
   5.1022625365163866E-002               (1.3380238551730641,0.0000000000000000)
   5.2480414661311404E-002               (1.3469269557995118,0.0000000000000000)
   5.3938203957458943E-002               (1.3547789446916996,0.0000000000000000)
   5.5395993253606481E-002               (1.3616151140332928,0.0000000000000000)
   5.6853782549754019E-002               (1.3674697756265908,0.0000000000000000)
   5.8311571845901557E-002               (1.3723762855606949,0.0000000000000000)
   5.9769361142049095E-002               (1.3763670767437517,0.0000000000000000)
   6.1227150438196633E-002               (1.3794736752712677,0.0000000000000000)
   6.2684939734344178E-002               (1.3817267335958678,0.0000000000000000)
   6.4142729030491716E-002               (1.3831560625124970,0.0000000000000000)
   6.5600518326639254E-002               (1.3837905939961022,0.0000000000000000)
   6.7058307622786792E-002               (1.3836584680397301,0.0000000000000000)
   6.8516096918934330E-002               (1.3827870347264786,0.0000000000000000)
   6.9973886215081868E-002               (1.3812028756863008,0.0000000000000000)
   7.1431675511229406E-002               (1.3789318223694564,0.0000000000000000)
   7.2889464807376944E-002               (1.3759989781671209,0.0000000000000000)
   7.4347254103524482E-002               (1.3724287337652554,0.0000000000000000)
   7.5805043399672020E-002               (1.3682447943345335,0.0000000000000000)
   7.7262832695819558E-002               (1.3634701675773402,0.0000000000000000)
   7.8720621991967096E-002               (1.3581272664586839,0.0000000000000000)
   8.0178411288114634E-002               (1.3522378438590048,0.0000000000000000)
   8.1636200584262172E-002               (1.3458230339809611,0.0000000000000000)
   8.3093989880409710E-002               (1.3389033732276607,0.0000000000000000)
   8.4551779176557249E-002               (1.3314987697586695,0.0000000000000000)
   8.6009568472704787E-002               (1.3236282191192186,0.0000000000000000)
   8.7467357768852325E-002               (1.3153109785972321,0.0000000000000000)
   9.0382936361147401E-002               (1.2974091651210768,0.0000000000000000)
   9.3298514953442477E-002               (1.2779340391335232,0.0000000000000000)
   9.6214093545737553E-002               (1.2570179403014732,0.0000000000000000)
   9.9129672138032629E-002               (1.2347860162360929,0.0000000000000000)
  0.10204525073032771                    (1.2113564770657443,0.0000000000000000)
  0.10496082932262278                    (1.1868409214631239,0.0000000000000000)
  0.10787640791491786                    (1.1613445486212959,0.0000000000000000)
  0.11079198650721293                    (1.1349672383250113,0.0000000000000000)
  0.11370756509950801                    (1.1078030601453124,0.0000000000000000)
  0.11662314369180309                    (1.0799407872950333,0.0000000000000000)
  0.11953872228409816                    (1.0514642170401258,0.0000000000000000)
  0.12245430087639324                    (1.0224524985965993,0.0000000000000000)
  0.12536987946868833                   (0.99298070438350106,0.0000000000000000)
  0.12828545806098340                   (0.96311873633286194,0.0000000000000000)
  0.13120103665327848                   (0.93293287393349167,0.0000000000000000)
  0.13411661524557356                   (0.90248567932403412,0.0000000000000000)
  0.13703219383786863                   (0.87183611425980223,0.0000000000000000)
  0.13994777243016371                   (0.84103953666442777,0.0000000000000000)
  0.14286335102245878                   (0.81014808078406098,0.0000000000000000)
  0.14577892961475386                   (0.77921076160019886,0.0000000000000000)
  0.14869450820704894                   (0.74827361450076457,0.0000000000000000)
  0.15161008679934401                   (0.71737984007307687,0.0000000000000000)
  0.15452566539163909                   (0.68657001754205771,0.0000000000000000)
  0.15744124398393416                   (0.65588191145987573,0.0000000000000000)
  0.16035682257622924                   (0.62535128344670465,0.0000000000000000)
  0.16327240116852432                   (0.59501121456028716,0.0000000000000000)
  0.16618797976081939                   (0.56489267104939023,0.0000000000000000)
  0.16910355835311447                   (0.53502453538529993,0.0000000000000000)
  0.17201913694540955                   (0.50543363179410616,0.0000000000000000)
  0.17493471553770462                   (0.47614491120930974,0.0000000000000000)
  0.17785029412999970                   (0.44718165032050478,0.0000000000000000)
  0.18076587272229477                   (0.41856531921989609,0.0000000000000000)
  0.18368145131458985                   (0.39031573933812425,0.0000000000000000)
  0.18659702990688493                   (0.36245115935958039,0.0000000000000000)
  0.18951260849918000                   (0.33498836393707976,0.0000000000000000)
  0.19242818709147508                   (0.30794277320276686,0.0000000000000000)
  0.19534376568377015                   (0.28132845135098328,0.0000000000000000)
  0.19825934427606523                   (0.25515819313473603,0.0000000000000000)
  0.20117492286836031                   (0.22944359213559667,0.0000000000000000)
  0.20409050146065538                   (0.20419505401060817,0.0000000000000000)
  0.20992165864524553                   (0.15513278823618959,0.0000000000000000)
  0.21575281582983569                   (0.10803458494664597,0.0000000000000000)
  0.22158397301442584              (6.29482700352755609E-002,0.0000000000000000)
  0.22741513019901599              (1.99086645829920882E-002,0.0000000000000000)
  0.23324628738360614             (-2.10612706480804296E-002,0.0000000000000000)
  0.23907744456819630             (-5.99491920420893235E-002,0.0000000000000000)
  0.24490860175278645             (-9.67522743273545316E-002,0.0000000000000000)
  0.25073975893737660                  (-0.13147611349948829,0.0000000000000000)
  0.25657091612196675                  (-0.16413380979014144,0.0000000000000000)
  0.26240207330655690                  (-0.19474500775182541,0.0000000000000000)
  0.26823323049114706                  (-0.22333513920103759,0.0000000000000000)
  0.27406438767573721                  (-0.24993480616643970,0.0000000000000000)
  0.27989554486032736                  (-0.27457880477410335,0.0000000000000000)
  0.28572670204491751                  (-0.29730620898394572,0.0000000000000000)
  0.29155785922950767                  (-0.31815895677785766,0.0000000000000000)
  0.29738901641409782                  (-0.33718220113419600,0.0000000000000000)
  0.30322017359868797                  (-0.35442323847782453,0.0000000000000000)
  0.30905133078327812                  (-0.36993125416740763,0.0000000000000000)
  0.31488248796786827                  (-0.38375657549790199,0.0000000000000000)
  0.32071364515245843                  (-0.39595162180900889,0.0000000000000000)
  0.32654480233704858                  (-0.40656937095918777,0.0000000000000000)
  0.33237595952163873                  (-0.41566342018042823,0.0000000000000000)
  0.33820711670622888                  (-0.42328777517552624,0.0000000000000000)
  0.34403827389081904                  (-0.42949658598682522,0.0000000000000000)
  0.34986943107540919                  (-0.43434384091070571,0.0000000000000000)
