 --------------
    27.86330     5.28831  -0.00000    1    0      0.480762E+00   -0.362641E+00     0.36264
    27.86330     5.28831  -0.00000    1    1     -0.410914E+00   -0.784868E+00     0.78487
    27.86330     5.28831  -0.00000    1    2      0.298934E+00   -0.992027E-01     0.09920
    27.86330     5.28831  -0.00000    1    3     -0.434150E+00   -0.748020E+00     0.74802
    27.86330     5.28831  -0.00000    1    4      0.261918E+00   -0.925910E+00     0.92591
    27.86330     5.28831  -0.00000    1    5      0.492224E+00   -0.587836E+00     0.58784
    27.86330     5.28831  -0.00000    1    6      0.473497E+00   -0.339373E+00     0.33937
    27.86330     5.28831  -0.00000    1    7      0.407584E+00   -0.210387E+00     0.21039
    27.86330     5.28831  -0.00000    1    8      0.333619E+00   -0.127578E+00     0.12758
    27.86330     5.28831  -0.00000    1    9      0.277811E+00   -0.842822E-01     0.08428
    27.86330     5.28831  -0.00000    1   10      0.234666E+00   -0.584890E-01     0.05849
    27.86330     5.28831  -0.00000    1   11      0.186585E+00   -0.361186E-01     0.03612
    27.86330     5.28831  -0.00000    1   12      0.152958E+00   -0.239709E-01     0.02397
    27.86330     5.28831  -0.00000    1   13      0.134028E+00   -0.182982E-01     0.01830
    27.86330     5.28831  -0.00000    1   14      0.108276E+00   -0.118644E-01     0.01186
    27.86330     5.28831  -0.00000    1   15      0.715152E-01   -0.514085E-02     0.00514
    27.86330     5.28831  -0.00000    1   16      0.375243E-01   -0.141006E-02     0.00141
    27.86330     5.28831  -0.00000    1   17      0.159600E-01   -0.254787E-03     0.00025
    27.86330     5.28831  -0.00000    1   18      0.566056E-02   -0.320430E-04     0.00003
    27.86330     5.28831  -0.00000    1   19      0.171051E-02   -0.292585E-05     0.00000
    27.86330     5.28831  -0.00000    1   20      0.447101E-03   -0.199900E-06     0.00000
    27.86330     5.28831  -0.00000    2    0      0.471954E+00   -0.334896E+00     0.33490
    27.86330     5.28831  -0.00000    2    1     -0.388168E+00   -0.815160E+00     0.81516
    27.86330     5.28831  -0.00000    2    2      0.263185E+00   -0.748720E-01     0.07487
    27.86330     5.28831  -0.00000    2    3     -0.429556E+00   -0.755894E+00     0.75589
    27.86330     5.28831  -0.00000    2    4      0.247963E+00   -0.934182E+00     0.93418
    27.86330     5.28831  -0.00000    2    5      0.488426E+00   -0.606956E+00     0.60696
    27.86330     5.28831  -0.00000    2    6      0.478411E+00   -0.354663E+00     0.35466
    27.86330     5.28831  -0.00000    2    7      0.415173E+00   -0.221376E+00     0.22138
    27.86330     5.28831  -0.00000    2    8      0.341414E+00   -0.134711E+00     0.13471
    27.86330     5.28831  -0.00000    2    9      0.284899E+00   -0.891077E-01     0.08911
    27.86330     5.28831  -0.00000    2   10      0.241223E+00   -0.620370E-01     0.06204
    27.86330     5.28831  -0.00000    2   11      0.191949E+00   -0.383122E-01     0.03831
    27.86330     5.28831  -0.00000    2   12      0.157349E+00   -0.254042E-01     0.02540
    27.86330     5.28831  -0.00000    2   13      0.138234E+00   -0.194884E-01     0.01949
    27.86330     5.28831  -0.00000    2   14      0.112141E+00   -0.127380E-01     0.01274
    27.86330     5.28831  -0.00000    2   15      0.743322E-01   -0.555614E-02     0.00556
    27.86330     5.28831  -0.00000    2   16      0.390823E-01   -0.152977E-02     0.00153
    27.86330     5.28831  -0.00000    2   17      0.166383E-01   -0.276909E-03     0.00028
    27.86330     5.28831  -0.00000    2   18      0.590397E-02   -0.348580E-04     0.00003
    27.86330     5.28831  -0.00000    2   19      0.178470E-02   -0.318516E-05     0.00000
    27.86330     5.28831  -0.00000    2   20      0.466644E-03   -0.217757E-06     0.00000
    27.86330     5.28831  -0.00000    3    0      0.471951E+00   -0.334887E+00     0.33489
    27.86330     5.28831  -0.00000    3    1     -0.388161E+00   -0.815168E+00     0.81517
    27.86330     5.28831  -0.00000    3    2      0.263175E+00   -0.748662E-01     0.07487
    27.86330     5.28831  -0.00000    3    3     -0.429549E+00   -0.755905E+00     0.75590
    27.86330     5.28831  -0.00000    3    4      0.247975E+00   -0.934176E+00     0.93418
    27.86330     5.28831  -0.00000    3    5      0.488429E+00   -0.606945E+00     0.60695
    27.86330     5.28831  -0.00000    3    6      0.478408E+00   -0.354652E+00     0.35465
    27.86330     5.28831  -0.00000    3    7      0.415167E+00   -0.221368E+00     0.22137
    27.86330     5.28831  -0.00000    3    8      0.341407E+00   -0.134704E+00     0.13470
    27.86330     5.28831  -0.00000    3    9      0.284893E+00   -0.891034E-01     0.08910
    27.86330     5.28831  -0.00000    3   10      0.241218E+00   -0.620346E-01     0.06203
    27.86330     5.28831  -0.00000    3   11      0.191944E+00   -0.383102E-01     0.03831
    27.86330     5.28831  -0.00000    3   12      0.157346E+00   -0.254032E-01     0.02540
    27.86330     5.28831  -0.00000    3   13      0.138237E+00   -0.194894E-01     0.01949
    27.86330     5.28831  -0.00000    3   14      0.112150E+00   -0.127399E-01     0.01274
    27.86330     5.28831  -0.00000    3   15      0.743409E-01   -0.555746E-02     0.00556
    27.86330     5.28831  -0.00000    3   16      0.390880E-01   -0.153022E-02     0.00153
    27.86330     5.28831  -0.00000    3   17      0.166410E-01   -0.277001E-03     0.00028
    27.86330     5.28831  -0.00000    3   18      0.590503E-02   -0.348706E-04     0.00003
    27.86330     5.28831  -0.00000    3   19      0.178504E-02   -0.318637E-05     0.00000
    27.86330     5.28831  -0.00000    3   20      0.466737E-03   -0.217843E-06     0.00000
    27.86330     5.28831  -0.00000    4    0      0.471949E+00   -0.334882E+00     0.33488
    27.86330     5.28831  -0.00000    4    1     -0.388158E+00   -0.815172E+00     0.81517
    27.86330     5.28831  -0.00000    4    2      0.263171E+00   -0.748633E-01     0.07486
    27.86330     5.28831  -0.00000    4    3     -0.429546E+00   -0.755910E+00     0.75591
    27.86330     5.28831  -0.00000    4    4      0.247980E+00   -0.934173E+00     0.93417
    27.86330     5.28831  -0.00000    4    5      0.488430E+00   -0.606940E+00     0.60694
    27.86330     5.28831  -0.00000    4    6      0.478406E+00   -0.354647E+00     0.35465
    27.86330     5.28831  -0.00000    4    7      0.415164E+00   -0.221363E+00     0.22136
    27.86330     5.28831  -0.00000    4    8      0.341404E+00   -0.134701E+00     0.13470
    27.86330     5.28831  -0.00000    4    9      0.284889E+00   -0.891006E-01     0.08910
    27.86330     5.28831  -0.00000    4   10      0.241214E+00   -0.620322E-01     0.06203
    27.86330     5.28831  -0.00000    4   11      0.191940E+00   -0.383086E-01     0.03831
    27.86330     5.28831  -0.00000    4   12      0.157343E+00   -0.254020E-01     0.02540
    27.86330     5.28831  -0.00000    4   13      0.138233E+00   -0.194883E-01     0.01949
    27.86330     5.28831  -0.00000    4   14      0.112146E+00   -0.127391E-01     0.01274
    27.86330     5.28831  -0.00000    4   15      0.743382E-01   -0.555705E-02     0.00556
    27.86330     5.28831  -0.00000    4   16      0.390866E-01   -0.153010E-02     0.00153
    27.86330     5.28831  -0.00000    4   17      0.166404E-01   -0.276980E-03     0.00028
    27.86330     5.28831  -0.00000    4   18      0.590480E-02   -0.348679E-04     0.00003
    27.86330     5.28831  -0.00000    4   19      0.178497E-02   -0.318612E-05     0.00000
    27.86330     5.28831  -0.00000    4   20      0.466718E-03   -0.217826E-06     0.00000
    27.86330     5.28831  -0.00000    5    0      0.471951E+00   -0.334887E+00     0.33489
    27.86330     5.28831  -0.00000    5    1     -0.388162E+00   -0.815167E+00     0.81517
    27.86330     5.28831  -0.00000    5    2      0.263176E+00   -0.748664E-01     0.07487
    27.86330     5.28831  -0.00000    5    3     -0.429550E+00   -0.755905E+00     0.75590
    27.86330     5.28831  -0.00000    5    4      0.247975E+00   -0.934176E+00     0.93418
    27.86330     5.28831  -0.00000    5    5      0.488429E+00   -0.606946E+00     0.60695
    27.86330     5.28831  -0.00000    5    6      0.478408E+00   -0.354652E+00     0.35465
