      9.9935   -0.0000      0.191947E+00     -0.383113E-01      0.197004E+00
      9.9935   -0.0000      0.157348E+00     -0.254038E-01      0.160068E+00
      9.9935   -0.0000      0.138233E+00     -0.194881E-01      0.140057E+00
      9.9935   -0.0000      0.112142E+00     -0.127381E-01      0.113104E+00
      9.9935   -0.0000      0.743339E-01     -0.555641E-02      0.746105E-01
      9.9935   -0.0000      0.390836E-01     -0.152987E-02      0.391235E-01
      9.9935   -0.0000      0.166388E-01     -0.276926E-03      0.166418E-01
      9.9935   -0.0000      0.590404E-02     -0.348589E-04      0.590418E-02
      9.9935   -0.0000      0.178467E-02     -0.318506E-05      0.178467E-02
      9.9935   -0.0000      0.466623E-03     -0.217737E-06      0.466623E-03
--------------------  ATOM   3  --->  Z = 
      9.9935   -0.0000      0.471927E+00     -0.334819E+00      0.617055E+00
      9.9935   -0.0000     -0.388113E+00     -0.815228E+00      0.201512E+01
      9.9935   -0.0000      0.263120E+00     -0.748318E-01      0.277086E+00
      9.9935   -0.0000     -0.429520E+00     -0.755954E+00      0.208749E+01
      9.9935   -0.0000      0.248008E+00     -0.934157E+00      0.131129E+01
      9.9935   -0.0000      0.488439E+00     -0.606899E+00      0.893129E+00
      9.9935   -0.0000      0.478398E+00     -0.354621E+00      0.637888E+00
      9.9935   -0.0000      0.415152E+00     -0.221345E+00      0.489827E+00
      9.9935   -0.0000      0.341394E+00     -0.134692E+00      0.375786E+00
      9.9935   -0.0000      0.284883E+00     -0.890965E-01      0.303110E+00
      9.9935   -0.0000      0.241211E+00     -0.620307E-01      0.251709E+00
      9.9935   -0.0000      0.191942E+00     -0.383093E-01      0.196999E+00
      9.9935   -0.0000      0.157345E+00     -0.254029E-01      0.160065E+00
      9.9935   -0.0000      0.138236E+00     -0.194891E-01      0.140061E+00
      9.9935   -0.0000      0.112151E+00     -0.127401E-01      0.113113E+00
      9.9935   -0.0000      0.743426E-01     -0.555772E-02      0.746193E-01
      9.9935   -0.0000      0.390893E-01     -0.153032E-02      0.391293E-01
      9.9935   -0.0000      0.166415E-01     -0.277017E-03      0.166446E-01
      9.9935   -0.0000      0.590510E-02     -0.348714E-04      0.590524E-02
      9.9935   -0.0000      0.178501E-02     -0.318627E-05      0.178501E-02
      9.9935   -0.0000      0.466716E-03     -0.217824E-06      0.466716E-03
--------------------  ATOM   4  --->  Z = 
      9.9935   -0.0000      0.471926E+00     -0.334815E+00      0.617050E+00
      9.9935   -0.0000     -0.388110E+00     -0.815232E+00      0.201512E+01
      9.9935   -0.0000      0.263115E+00     -0.748289E-01      0.277081E+00
      9.9935   -0.0000     -0.429517E+00     -0.755959E+00      0.208749E+01
      9.9935   -0.0000      0.248013E+00     -0.934154E+00      0.131129E+01
      9.9935   -0.0000      0.488440E+00     -0.606893E+00      0.893123E+00
      9.9935   -0.0000      0.478397E+00     -0.354616E+00      0.637883E+00
      9.9935   -0.0000      0.415149E+00     -0.221340E+00      0.489821E+00
      9.9935   -0.0000      0.341391E+00     -0.134689E+00      0.375781E+00
      9.9935   -0.0000      0.284879E+00     -0.890937E-01      0.303106E+00
      9.9935   -0.0000      0.241207E+00     -0.620283E-01      0.251704E+00
      9.9935   -0.0000      0.191938E+00     -0.383076E-01      0.196995E+00
      9.9935   -0.0000      0.157342E+00     -0.254017E-01      0.160062E+00
      9.9935   -0.0000      0.138232E+00     -0.194880E-01      0.140057E+00
      9.9935   -0.0000      0.112147E+00     -0.127392E-01      0.113109E+00
      9.9935   -0.0000      0.743399E-01     -0.555731E-02      0.746166E-01
      9.9935   -0.0000      0.390878E-01     -0.153020E-02      0.391278E-01
      9.9935   -0.0000      0.166409E-01     -0.276996E-03      0.166440E-01
      9.9935   -0.0000      0.590487E-02     -0.348687E-04      0.590501E-02
      9.9935   -0.0000      0.178494E-02     -0.318602E-05      0.178494E-02
      9.9935   -0.0000      0.466697E-03     -0.217806E-06      0.466697E-03
--------------------  ATOM   5  --->  Z = 
      9.9935   -0.0000      0.471927E+00     -0.334820E+00      0.617055E+00
      9.9935   -0.0000     -0.388113E+00     -0.815227E+00      0.201513E+01
      9.9935   -0.0000      0.263120E+00     -0.748320E-01      0.277086E+00
      9.9935   -0.0000     -0.429520E+00     -0.755954E+00      0.208749E+01
      9.9935   -0.0000      0.248008E+00     -0.934157E+00      0.131129E+01
      9.9935   -0.0000      0.488439E+00     -0.606899E+00      0.893129E+00
      9.9935   -0.0000      0.478398E+00     -0.354621E+00      0.637889E+00
      9.9935   -0.0000      0.415152E+00     -0.221345E+00      0.489827E+00
      9.9935   -0.0000      0.341395E+00     -0.134692E+00      0.375787E+00
      9.9935   -0.0000      0.284883E+00     -0.890967E-01      0.303111E+00
      9.9935   -0.0000      0.241212E+00     -0.620309E-01      0.251710E+00
      9.9935   -0.0000      0.191942E+00     -0.383094E-01      0.197000E+00
      9.9935   -0.0000      0.157346E+00     -0.254030E-01      0.160066E+00
      9.9935   -0.0000      0.138237E+00     -0.194892E-01      0.140061E+00
      9.9935   -0.0000      0.112151E+00     -0.127401E-01      0.113113E+00
      9.9935   -0.0000      0.743428E-01     -0.555774E-02      0.746195E-01
      9.9935   -0.0000      0.390894E-01     -0.153033E-02      0.391294E-01
      9.9935   -0.0000      0.166416E-01     -0.277019E-03      0.166446E-01
      9.9935   -0.0000      0.590512E-02     -0.348716E-04      0.590525E-02
      9.9935   -0.0000      0.178501E-02     -0.318628E-05      0.178502E-02
      9.9935   -0.0000      0.466717E-03     -0.217825E-06      0.466717E-03
--------------------  ATOM   6  --->  Z = 
      9.9935   -0.0000      0.471934E+00     -0.334838E+00      0.617075E+00
      9.9935   -0.0000     -0.388125E+00     -0.815212E+00      0.201514E+01
      9.9935   -0.0000      0.263138E+00     -0.748429E-01      0.277107E+00
      9.9935   -0.0000     -0.429531E+00     -0.755935E+00      0.208751E+01
      9.9935   -0.0000      0.247990E+00     -0.934167E+00      0.131132E+01
      9.9935   -0.0000      0.488434E+00     -0.606920E+00      0.893151E+00
      9.9935   -0.0000      0.478404E+00     -0.354640E+00      0.637909E+00
      9.9935   -0.0000      0.415164E+00     -0.221362E+00      0.489848E+00
      9.9935   -0.0000      0.341408E+00     -0.134705E+00      0.375806E+00
      9.9935   -0.0000      0.284898E+00     -0.891070E-01      0.303129E+00
      9.9935   -0.0000      0.241228E+00     -0.620398E-01      0.251728E+00
      9.9935   -0.0000      0.191957E+00     -0.383156E-01      0.197016E+00
      9.9935   -0.0000      0.157359E+00     -0.254075E-01      0.160080E+00
      9.9935   -0.0000      0.138251E+00     -0.194933E-01      0.140076E+00
      9.9935   -0.0000      0.112164E+00     -0.127433E-01      0.113127E+00
      9.9935   -0.0000      0.743528E-01     -0.555924E-02      0.746296E-01
      9.9935   -0.0000      0.390949E-01     -0.153076E-02      0.391349E-01
      9.9935   -0.0000      0.166440E-01     -0.277098E-03      0.166470E-01
      9.9935   -0.0000      0.590597E-02     -0.348817E-04      0.590611E-02
      9.9935   -0.0000      0.178527E-02     -0.318721E-05      0.178528E-02
      9.9935   -0.0000      0.466785E-03     -0.217888E-06      0.466785E-03
--------------------  ATOM   7  --->  Z = 
      9.9935   -0.0000      0.471553E+00     -0.333755E+00      0.615927E+00
      9.9935   -0.0000     -0.387389E+00     -0.816117E+00      0.201398E+01
      9.9935   -0.0000      0.262130E+00     -0.742210E-01      0.275923E+00
      9.9935   -0.0000     -0.428940E+00     -0.756925E+00      0.208636E+01
      9.9935   -0.0000      0.248838E+00     -0.933682E+00      0.131034E+01
      9.9935   -0.0000      0.488702E+00     -0.605691E+00      0.891893E+00
      9.9935   -0.0000      0.478122E+00     -0.353715E+00      0.636942E+00
      9.9935   -0.0000      0.414436E+00     -0.220281E+00      0.488544E+00
      9.9935   -0.0000      0.340577E+00     -0.133930E+00      0.374669E+00
      9.9935   -0.0000      0.283818E+00     -0.883604E-01      0.301816E+00
      9.9935   -0.0000      0.239712E+00     -0.612081E-01      0.249999E+00
      9.9935   -0.0000      0.190560E+00     -0.377371E-01      0.195503E+00
      9.9935   -0.0000      0.155983E+00     -0.249533E-01      0.158631E+00
      9.9935   -0.0000      0.136429E+00     -0.189728E-01      0.138181E+00
      9.9935   -0.0000      0.110102E+00     -0.122730E-01      0.111011E+00
      9.9935   -0.0000      0.726784E-01     -0.531034E-02      0.729368E-01
      9.9935   -0.0000      0.381126E-01     -0.145469E-02      0.381496E-01
      9.9935   -0.0000      0.162008E-01     -0.262535E-03      0.162037E-01
      9.9935   -0.0000      0.574317E-02     -0.329851E-04      0.574329E-02
      9.9935   -0.0000      0.173482E-02     -0.300962E-05      0.173483E-02
      9.9935   -0.0000      0.453330E-03     -0.205508E-06      0.453330E-03
