        6        1        1        0        2
--------------------  ATOM   6  --->  Z = 28  -----------------
      9.9957   -0.0000      0.470201102     -0.329967875
      9.9957   -0.0000     -0.384837947     -0.819217409
      9.9957   -0.0000      0.258667580     -0.072108562
      9.9957   -0.0000     -0.426913397     -0.760278603
      9.9957   -0.0000      0.252032405     -0.931832915
      9.9957   -0.0000      0.489491003     -0.601973320
      9.9957   -0.0000      0.477113683     -0.350458923
      9.9957   -0.0000      0.412460295     -0.217375681
      9.9957   -0.0000      0.338201396     -0.131734043
      9.9957   -0.0000      0.281183789     -0.086556320
      9.9957   -0.0000      0.236895912     -0.059681562
      9.9957   -0.0000      0.188008772     -0.036693728
      9.9957   -0.0000      0.153559608     -0.024164475
      9.9957   -0.0000      0.133871558     -0.018254833
      9.9957   -0.0000      0.107726987     -0.011743002
      9.9957   -0.0000      0.070990208     -0.005065267
      9.9957   -0.0000      0.037209216     -0.001386448
      9.9957   -0.0000      0.015820559     -0.000250353
      9.9957   -0.0000      0.005611161     -0.000031486
      9.9957   -0.0000      0.001695875     -0.000002876
      9.9957   -0.0000      0.000443390     -0.000000197
