  e, vcon, xe, relc =   27.863299999999999      -0.10294938180355973        5.2883125268655933      nr
    27.86330     5.28831  -0.00000    1   10   0.237317E+00-0.599084E-01   0.247274E+00
 rp    1   10  0.23730E+00  0.39616E+01  0.10000E+01 -0.12268E+01  0.27863E+02
    27.86330     5.28831  -0.00000    1   11   0.188997E+00-0.370960E-01   0.193814E+00
 rp    1   11  0.18899E+00  0.50951E+01  0.10000E+01 -0.47096E+01  0.27863E+02
    27.86330     5.28831  -0.00000    1   12   0.155175E+00-0.246888E-01   0.157781E+00
 rp    1   12  0.15517E+00  0.62856E+01  0.10000E+01 -0.20263E+02  0.27863E+02
    27.86330     5.28831  -0.00000    1   13   0.136330E+00-0.189448E-01   0.138078E+00
 rp    1   13  0.13632E+00  0.71966E+01  0.10000E+01 -0.98602E+02  0.27863E+02
    27.86330     5.28831  -0.00000    1   14   0.110451E+00-0.123520E-01   0.111370E+00
 rp    1   14  0.11045E+00  0.89424E+01  0.10000E+01 -0.46456E+03  0.27863E+02
    27.86330     5.28831  -0.00000    1   15   0.731080E-01-0.537366E-02   0.733710E-01
 rp    1   15  0.73104E-01  0.13606E+02  0.10000E+01 -0.19101E+04  0.27863E+02
    27.86330     5.28831  -0.00000    1   16   0.384036E-01-0.147702E-02   0.384415E-01
 rp    1   16  0.38401E-01  0.26002E+02  0.10000E+01 -0.67034E+04  0.27863E+02
    27.86330     5.28831  -0.00000    1   17   0.163414E-01-0.267114E-03   0.163443E-01
 rp    1   17  0.16340E-01  0.61181E+02  0.10000E+01 -0.20278E+05  0.27863E+02
    27.86330     5.28831  -0.00000    1   18   0.579688E-02-0.336049E-04   0.579701E-02
 rp    1   18  0.57965E-02  0.17251E+03  0.10000E+01 -0.53760E+05  0.27863E+02
    27.86330     5.28831  -0.00000    1   19   0.175188E-02-0.306909E-05   0.175188E-02
 rp    1   19  0.17518E-02  0.57085E+03  0.10000E+01 -0.12689E+06  0.27863E+02
    27.86330     5.28831  -0.00000    1   20   0.457956E-03-0.209724E-06   0.457956E-03
 rp    1   20  0.45793E-03  0.21838E+04  0.10000E+01 -0.27030E+06  0.27863E+02
    27.86330     5.28831  -0.00000    2    0   0.486314E+00-0.383818E+00   0.668145E+00
    27.86330     5.28831  -0.00000    2    1  -0.405729E+00-0.792205E+00   0.204412E+01
    27.86330     5.28831  -0.00000    2    2   0.273585E+00-0.814890E-01   0.289489E+00
    27.86330     5.28831  -0.00000    2    3  -0.432892E+00-0.750209E+00   0.209415E+01
    27.86330     5.28831  -0.00000    2    4   0.243895E+00-0.936480E+00   0.131602E+01
    27.86330     5.28831  -0.00000    2    5   0.487520E+00-0.611013E+00   0.897344E+00
    27.86330     5.28831  -0.00000    2    6   0.479434E+00-0.358075E+00   0.641495E+00
    27.86330     5.28831  -0.00000    2    7   0.417133E+00-0.224319E+00   0.493400E+00
    27.86330     5.28831  -0.00000    2    8   0.343718E+00-0.136878E+00   0.378977E+00
    27.86330     5.28831  -0.00000    2    9   0.287352E+00-0.908190E-01   0.306121E+00
    27.86330     5.28831  -0.00000    2   10   0.243861E+00-0.635002E-01   0.254739E+00
    27.86330     5.28831  -0.00000    2   11   0.194358E+00-0.393211E-01   0.199619E+00
    27.86330     5.28831  -0.00000    2   12   0.159562E+00-0.261434E-01   0.162402E+00
    27.86330     5.28831  -0.00000    2   13   0.140532E+00-0.201555E-01   0.142451E+00
    27.86330     5.28831  -0.00000    2   14   0.114319E+00-0.132442E-01   0.115339E+00
    27.86330     5.28831  -0.00000    2   15   0.759312E-01-0.579918E-02   0.762261E-01
    27.86330     5.28831  -0.00000    2   16   0.399660E-01-0.159984E-02   0.400087E-01
    27.86330     5.28831  -0.00000    2   17   0.170215E-01-0.289815E-03   0.170248E-01
    27.86330     5.28831  -0.00000    2   18   0.604082E-02-0.364928E-04   0.604097E-02
    27.86330     5.28831  -0.00000    2   19   0.182621E-02-0.333504E-05   0.182621E-02
    27.86330     5.28831  -0.00000    2   20   0.477530E-03-0.228035E-06   0.477530E-03
    27.86330     5.28831  -0.00000    3    0   0.486312E+00-0.383809E+00   0.668135E+00
    27.86330     5.28831  -0.00000    3    1  -0.405723E+00-0.792213E+00   0.204411E+01
    27.86330     5.28831  -0.00000    3    2   0.273575E+00-0.814830E-01   0.289478E+00
    27.86330     5.28831  -0.00000    3    3  -0.432886E+00-0.750220E+00   0.209414E+01
    27.86330     5.28831  -0.00000    3    4   0.243907E+00-0.936474E+00   0.131600E+01
    27.86330     5.28831  -0.00000    3    5   0.487523E+00-0.611002E+00   0.897333E+00
    27.86330     5.28831  -0.00000    3    6   0.479431E+00-0.358064E+00   0.641483E+00
    27.86330     5.28831  -0.00000    3    7   0.417127E+00-0.224310E+00   0.493390E+00
    27.86330     5.28831  -0.00000    3    8   0.343712E+00-0.136872E+00   0.378968E+00
    27.86330     5.28831  -0.00000    3    9   0.287345E+00-0.908147E-01   0.306113E+00
    27.86330     5.28831  -0.00000    3   10   0.243856E+00-0.634978E-01   0.254734E+00
    27.86330     5.28831  -0.00000    3   11   0.194353E+00-0.393191E-01   0.199613E+00
    27.86330     5.28831  -0.00000    3   12   0.159559E+00-0.261425E-01   0.162399E+00
    27.86330     5.28831  -0.00000    3   13   0.140535E+00-0.201564E-01   0.142455E+00
    27.86330     5.28831  -0.00000    3   14   0.114327E+00-0.132462E-01   0.115348E+00
    27.86330     5.28831  -0.00000    3   15   0.759399E-01-0.580052E-02   0.762350E-01
    27.86330     5.28831  -0.00000    3   16   0.399718E-01-0.160030E-02   0.400145E-01
    27.86330     5.28831  -0.00000    3   17   0.170243E-01-0.289909E-03   0.170276E-01
    27.86330     5.28831  -0.00000    3   18   0.604188E-02-0.365057E-04   0.604203E-02
    27.86330     5.28831  -0.00000    3   19   0.182654E-02-0.333627E-05   0.182655E-02
    27.86330     5.28831  -0.00000    3   20   0.477622E-03-0.228123E-06   0.477623E-03
    27.86330     5.28831  -0.00000    4    0   0.486311E+00-0.383804E+00   0.668130E+00
    27.86330     5.28831  -0.00000    4    1  -0.405720E+00-0.792217E+00   0.204410E+01
    27.86330     5.28831  -0.00000    4    2   0.273571E+00-0.814800E-01   0.289473E+00
    27.86330     5.28831  -0.00000    4    3  -0.432883E+00-0.750225E+00   0.209414E+01
    27.86330     5.28831  -0.00000    4    4   0.243912E+00-0.936471E+00   0.131600E+01
    27.86330     5.28831  -0.00000    4    5   0.487524E+00-0.610997E+00   0.897327E+00
    27.86330     5.28831  -0.00000    4    6   0.479430E+00-0.358059E+00   0.641478E+00
    27.86330     5.28831  -0.00000    4    7   0.417124E+00-0.224306E+00   0.493384E+00
    27.86330     5.28831  -0.00000    4    8   0.343708E+00-0.136868E+00   0.378963E+00
    27.86330     5.28831  -0.00000    4    9   0.287341E+00-0.908119E-01   0.306108E+00
    27.86330     5.28831  -0.00000    4   10   0.243852E+00-0.634954E-01   0.254729E+00
    27.86330     5.28831  -0.00000    4   11   0.194349E+00-0.393174E-01   0.199609E+00
    27.86330     5.28831  -0.00000    4   12   0.159555E+00-0.261412E-01   0.162395E+00
    27.86330     5.28831  -0.00000    4   13   0.140531E+00-0.201553E-01   0.142451E+00
    27.86330     5.28831  -0.00000    4   14   0.114324E+00-0.132453E-01   0.115344E+00
    27.86330     5.28831  -0.00000    4   15   0.759372E-01-0.580011E-02   0.762322E-01
    27.86330     5.28831  -0.00000    4   16   0.399703E-01-0.160018E-02   0.400130E-01
    27.86330     5.28831  -0.00000    4   17   0.170236E-01-0.289887E-03   0.170269E-01
    27.86330     5.28831  -0.00000    4   18   0.604165E-02-0.365029E-04   0.604180E-02
    27.86330     5.28831  -0.00000    4   19   0.182647E-02-0.333602E-05   0.182648E-02
    27.86330     5.28831  -0.00000    4   20   0.477604E-03-0.228106E-06   0.477604E-03
    27.86330     5.28831  -0.00000    5    0   0.486312E+00-0.383809E+00   0.668135E+00
    27.86330     5.28831  -0.00000    5    1  -0.405724E+00-0.792213E+00   0.204411E+01
    27.86330     5.28831  -0.00000    5    2   0.273576E+00-0.814832E-01   0.289479E+00
    27.86330     5.28831  -0.00000    5    3  -0.432886E+00-0.750220E+00   0.209414E+01
    27.86330     5.28831  -0.00000    5    4   0.243906E+00-0.936474E+00   0.131601E+01
    27.86330     5.28831  -0.00000    5    5   0.487523E+00-0.611003E+00   0.897333E+00
    27.86330     5.28831  -0.00000    5    6   0.479431E+00-0.358064E+00   0.641483E+00
    27.86330     5.28831  -0.00000    5    7   0.417128E+00-0.224311E+00   0.493390E+00
    27.86330     5.28831  -0.00000    5    8   0.343712E+00-0.136872E+00   0.378968E+00
    27.86330     5.28831  -0.00000    5    9   0.287346E+00-0.908149E-01   0.306113E+00
    27.86330     5.28831  -0.00000    5   10   0.243856E+00-0.634980E-01   0.254734E+00
    27.86330     5.28831  -0.00000    5   11   0.194353E+00-0.393192E-01   0.199614E+00
    27.86330     5.28831  -0.00000    5   12   0.159559E+00-0.261425E-01   0.162399E+00
    27.86330     5.28831  -0.00000    5   13   0.140535E+00-0.201565E-01   0.142455E+00
    27.86330     5.28831  -0.00000    5   14   0.114327E+00-0.132462E-01   0.115348E+00
    27.86330     5.28831  -0.00000    5   15   0.759401E-01-0.580055E-02   0.762351E-01
    27.86330     5.28831  -0.00000    5   16   0.399719E-01-0.160031E-02   0.400146E-01
    27.86330     5.28831  -0.00000    5   17   0.170243E-01-0.289911E-03   0.170276E-01
    27.86330     5.28831  -0.00000    5   18   0.604190E-02-0.365058E-04   0.604204E-02
    27.86330     5.28831  -0.00000    5   19   0.182655E-02-0.333629E-05   0.182655E-02
    27.86330     5.28831  -0.00000    5   20   0.477624E-03-0.228124E-06   0.477624E-03
    27.86330     5.28831  -0.00000    6    0   0.486317E+00-0.383828E+00   0.668154E+00
    27.86330     5.28831  -0.00000    6    1  -0.405735E+00-0.792197E+00   0.204413E+01
    27.86330     5.28831  -0.00000    6    2   0.273593E+00-0.814946E-01   0.289499E+00
    27.86330     5.28831  -0.00000    6    3  -0.432897E+00-0.750201E+00   0.209416E+01
    27.86330     5.28831  -0.00000    6    4   0.243888E+00-0.936484E+00   0.131603E+01
    27.86330     5.28831  -0.00000    6    5   0.487518E+00-0.611024E+00   0.897355E+00
    27.86330     5.28831  -0.00000    6    6   0.479437E+00-0.358083E+00   0.641503E+00
    27.86330     5.28831  -0.00000    6    7   0.417139E+00-0.224328E+00   0.493411E+00
    27.86330     5.28831  -0.00000    6    8   0.343726E+00-0.136885E+00   0.378987E+00
    27.86330     5.28831  -0.00000    6    9   0.287361E+00-0.908253E-01   0.306132E+00
    27.86330     5.28831  -0.00000    6   10   0.243873E+00-0.635070E-01   0.254753E+00
    27.86330     5.28831  -0.00000    6   11   0.194368E+00-0.393255E-01   0.199630E+00
    27.86330     5.28831  -0.00000    6   12   0.159573E+00-0.261472E-01   0.162414E+00
    27.86330     5.28831  -0.00000    6   13   0.140550E+00-0.201607E-01   0.142470E+00
    27.86330     5.28831  -0.00000    6   14   0.114341E+00-0.132494E-01   0.115362E+00
    27.86330     5.28831  -0.00000    6   15   0.759501E-01-0.580209E-02   0.762453E-01
    27.86330     5.28831  -0.00000    6   16   0.399774E-01-0.160076E-02   0.400201E-01
    27.86330     5.28831  -0.00000    6   17   0.170267E-01-0.289993E-03   0.170300E-01
    27.86330     5.28831  -0.00000    6   18   0.604275E-02-0.365162E-04   0.604290E-02
    27.86330     5.28831  -0.00000    6   19   0.182681E-02-0.333724E-05   0.182681E-02
    27.86330     5.28831  -0.00000    6   20   0.477692E-03-0.228190E-06   0.477692E-03
    27.86330     5.28831  -0.00000    7    0   0.486050E+00-0.382718E+00   0.667013E+00
    27.86330     5.28831  -0.00000    7    1  -0.405053E+00-0.793142E+00   0.204296E+01
    27.86330     5.28831  -0.00000    7    2   0.272600E+00-0.808473E-01   0.288314E+00
    27.86330     5.28831  -0.00000    7    3  -0.432318E+00-0.751199E+00   0.209301E+01
    27.86330     5.28831  -0.00000    7    4   0.244742E+00-0.936006E+00   0.131505E+01
    27.86330     5.28831  -0.00000    7    5   0.487796E+00-0.609794E+00   0.896094E+00
    27.86330     5.28831  -0.00000    7    6   0.479161E+00-0.357154E+00   0.640534E+00
    27.86330     5.28831  -0.00000    7    7   0.416417E+00-0.223238E+00   0.492104E+00
    27.86330     5.28831  -0.00000    7    8   0.342897E+00-0.136102E+00   0.377847E+00
    27.86330     5.28831  -0.00000    7    9   0.286285E+00-0.900722E-01   0.304819E+00
    27.86330     5.28831  -0.00000    7   10   0.242360E+00-0.626655E-01   0.253022E+00
    27.86330     5.28831  -0.00000    7   11   0.192972E+00-0.387388E-01   0.198115E+00
    27.86330     5.28831  -0.00000    7   12   0.158199E+00-0.256867E-01   0.160965E+00
    27.86330     5.28831  -0.00000    7   13   0.138731E+00-0.196317E-01   0.140576E+00
    27.86330     5.28831  -0.00000    7   14   0.112278E+00-0.127694E-01   0.113244E+00
    27.86330     5.28831  -0.00000    7   15   0.742724E-01-0.554717E-02   0.745483E-01
    27.86330     5.28831  -0.00000    7   16   0.389925E-01-0.152273E-02   0.390321E-01
    27.86330     5.28831  -0.00000    7   17   0.165825E-01-0.275054E-03   0.165855E-01
    27.86330     5.28831  -0.00000    7   18   0.587962E-02-0.345711E-04   0.587976E-02
    27.86330     5.28831  -0.00000    7   19   0.177628E-02-0.315516E-05   0.177628E-02
    27.86330     5.28831  -0.00000    7   20   0.464218E-03-0.215498E-06   0.464218E-03
