        7        1        1        0        2
       20       20       20       20
       20       20       20        0
--------------------  ATOM   1  --->  Z = 
      9.9935   -0.0000      0.492313E+00     -0.412663E+00      0.697611E+00
      9.9935   -0.0000     -0.426836E+00     -0.760405E+00      0.208229E+01
      9.9935   -0.0000      0.308972E+00     -0.106889E+00      0.333062E+00
      9.9935   -0.0000     -0.437453E+00     -0.742146E+00      0.210342E+01
      9.9935   -0.0000      0.257913E+00     -0.928346E+00      0.129981E+01
      9.9935   -0.0000      0.491480E+00     -0.591911E+00      0.877835E+00
      9.9935   -0.0000      0.474624E+00     -0.342736E+00      0.625419E+00
      9.9935   -0.0000      0.409610E+00     -0.213260E+00      0.480025E+00
      9.9935   -0.0000      0.335953E+00     -0.129682E+00      0.368389E+00
      9.9935   -0.0000      0.280285E+00     -0.859464E-01      0.297537E+00
      9.9935   -0.0000      0.237317E+00     -0.599084E-01      0.247274E+00
      9.9935   -0.0000      0.188997E+00     -0.370960E-01      0.193814E+00
      9.9935   -0.0000      0.155175E+00     -0.246888E-01      0.157781E+00
      9.9935   -0.0000      0.136330E+00     -0.189448E-01      0.138078E+00
      9.9935   -0.0000      0.110451E+00     -0.123520E-01      0.111370E+00
      9.9935   -0.0000      0.731080E-01     -0.537366E-02      0.733710E-01
      9.9935   -0.0000      0.384036E-01     -0.147702E-02      0.384415E-01
      9.9935   -0.0000      0.163414E-01     -0.267114E-03      0.163443E-01
      9.9935   -0.0000      0.579688E-02     -0.336049E-04      0.579701E-02
      9.9935   -0.0000      0.175188E-02     -0.306909E-05      0.175188E-02
      9.9935   -0.0000      0.457956E-03     -0.209724E-06      0.457956E-03
--------------------  ATOM   2  --->  Z = 
      9.9935   -0.0000      0.486314E+00     -0.383818E+00      0.668145E+00
      9.9935   -0.0000     -0.405729E+00     -0.792205E+00      0.204412E+01
      9.9935   -0.0000      0.273585E+00     -0.814890E-01      0.289489E+00
      9.9935   -0.0000     -0.432892E+00     -0.750209E+00      0.209415E+01
      9.9935   -0.0000      0.243895E+00     -0.936480E+00      0.131602E+01
      9.9935   -0.0000      0.487520E+00     -0.611013E+00      0.897344E+00
      9.9935   -0.0000      0.479434E+00     -0.358075E+00      0.641495E+00
      9.9935   -0.0000      0.417133E+00     -0.224319E+00      0.493400E+00
      9.9935   -0.0000      0.343718E+00     -0.136878E+00      0.378977E+00
      9.9935   -0.0000      0.287352E+00     -0.908190E-01      0.306121E+00
      9.9935   -0.0000      0.243861E+00     -0.635002E-01      0.254739E+00
