        5        1        1        0        2
       20       20       20       20
       20        0        0        0
--------------------  ATOM   1  --->  Z = 28  -----------------
      9.9986   -0.0000      0.478098802     -0.353639024
      9.9986   -0.0000     -0.405478814     -0.792552443
      9.9986   -0.0000      0.291344118     -0.093652114
      9.9986   -0.0000     -0.429526686     -0.755943014
      9.9986   -0.0000      0.269276817     -0.921295616
      9.9986   -0.0000      0.493715900     -0.579022848
      9.9986   -0.0000      0.470788301     -0.331600546
      9.9986   -0.0000      0.402557578     -0.203440737
      9.9986   -0.0000      0.327799967     -0.122445790
      9.9986   -0.0000      0.271449872     -0.080101242
      9.9986   -0.0000      0.227865131     -0.054941035
      9.9986   -0.0000      0.180429997     -0.033690000
      9.9986   -0.0000      0.147152539     -0.022144237
      9.9986   -0.0000      0.127955260     -0.016649763
      9.9986   -0.0000      0.102670982     -0.010654857
      9.9986   -0.0000      0.067541930     -0.004582915
      9.9986   -0.0000      0.035397605     -0.001254564
      9.9986   -0.0000      0.015062825     -0.000226940
      9.9986   -0.0000      0.005348114     -0.000028603
      9.9986   -0.0000      0.001617996     -0.000002618
      9.9986   -0.0000      0.000423407     -0.000000179
--------------------  ATOM   2  --->  Z = 28  -----------------
      9.9986   -0.0000      0.468766051     -0.326050613
      9.9986   -0.0000     -0.382179960     -0.822394910
      9.9986   -0.0000      0.255165659     -0.070011063
      9.9986   -0.0000     -0.424802065     -0.763710457
      9.9986   -0.0000      0.255434117     -0.929829515
      9.9986   -0.0000      0.490247008     -0.598274470
      9.9986   -0.0000      0.476012569     -0.346990086
      9.9986   -0.0000      0.410482877     -0.214511283
      9.9986   -0.0000      0.335850034     -0.129588398
      9.9986   -0.0000      0.278689523     -0.084870924
      9.9986   -0.0000      0.234511877     -0.058407224
      9.9986   -0.0000      0.185859393     -0.035827310
      9.9986   -0.0000      0.151594949     -0.023534921
      9.9986   -0.0000      0.132188364     -0.017790257
      9.9986   -0.0000      0.106537042     -0.011481977
      9.9986   -0.0000      0.070348999     -0.004973720
      9.9986   -0.0000      0.036950692     -0.001367223
      9.9986   -0.0000      0.015740875     -0.000247837
      9.9986   -0.0000      0.005592251     -0.000031274
      9.9986   -0.0000      0.001692631     -0.000002865
      9.9986   -0.0000      0.000443119     -0.000000196
--------------------  ATOM   3  --->  Z = 28  -----------------
      9.9986   -0.0000      0.468765777     -0.326049874
      9.9986   -0.0000     -0.382179160     -0.822395859
      9.9986   -0.0000      0.255163866     -0.070009998
      9.9986   -0.0000     -0.424800902     -0.763712331
      9.9986   -0.0000      0.255436123     -0.929828323
      9.9986   -0.0000      0.490247887     -0.598270084
      9.9986   -0.0000      0.476012313     -0.346989287
      9.9986   -0.0000      0.410483272     -0.214511850
      9.9986   -0.0000      0.335843668     -0.129582626
      9.9986   -0.0000      0.278690239     -0.084871405
      9.9986   -0.0000      0.234517711     -0.058410323
      9.9986   -0.0000      0.185859434     -0.035827327
      9.9986   -0.0000      0.151598048     -0.023535907
      9.9986   -0.0000      0.132204018     -0.017794548
      9.9986   -0.0000      0.106560118     -0.011487010
      9.9986   -0.0000      0.070368777     -0.004976531
      9.9986   -0.0000      0.036962305     -0.001368084
      9.9986   -0.0000      0.015746039     -0.000247999
      9.9986   -0.0000      0.005594113     -0.000031295
      9.9986   -0.0000      0.001693198     -0.000002867
      9.9986   -0.0000      0.000443268     -0.000000196
--------------------  ATOM   4  --->  Z = 28  -----------------
      9.9986   -0.0000      0.468769532     -0.326059993
      9.9986   -0.0000     -0.382186312     -0.822387380
      9.9986   -0.0000      0.255173934     -0.070015973
      9.9986   -0.0000     -0.424807344     -0.763701954
      9.9986   -0.0000      0.255425974     -0.929834354
      9.9986   -0.0000      0.490245466     -0.598282163
      9.9986   -0.0000      0.476015756     -0.347000000
      9.9986   -0.0000      0.410489938     -0.214521435
      9.9986   -0.0000      0.335851555     -0.129589778
      9.9986   -0.0000      0.278698747     -0.084877117
      9.9986   -0.0000      0.234526920     -0.058415213
      9.9986   -0.0000      0.185867852     -0.035830697
      9.9986   -0.0000      0.151605824     -0.023538381
      9.9986   -0.0000      0.132212110     -0.017796767
      9.9986   -0.0000      0.106567751     -0.011488675
      9.9986   -0.0000      0.070374356     -0.004977324
      9.9986   -0.0000      0.036965385     -0.001368312
      9.9986   -0.0000      0.015747378     -0.000248041
      9.9986   -0.0000      0.005594593     -0.000031300
      9.9986   -0.0000      0.001693344     -0.000002867
      9.9986   -0.0000      0.000443306     -0.000000197
--------------------  ATOM   5  --->  Z = 28  -----------------
      9.9986   -0.0000      0.468340702     -0.324908633
      9.9986   -0.0000     -0.381380376     -0.823340392
      9.9986   -0.0000      0.254079787     -0.069368532
      9.9986   -0.0000     -0.424145601     -0.764765007
      9.9986   -0.0000      0.256350559     -0.929283579
      9.9986   -0.0000      0.490510276     -0.596951890
      9.9986   -0.0000      0.475671771     -0.345933891
      9.9986   -0.0000      0.409629101     -0.213287601
      9.9986   -0.0000      0.334886861     -0.128717372
      9.9986   -0.0000      0.277543461     -0.084103826
      9.9986   -0.0000      0.232994285     -0.057604630
      9.9986   -0.0000      0.184485274     -0.035279456
      9.9986   -0.0000      0.150239405     -0.023105755
      9.9986   -0.0000      0.130387077     -0.017300083
      9.9986   -0.0000      0.104500250     -0.011042233
      9.9986   -0.0000      0.068698540     -0.004741976
      9.9986   -0.0000      0.035981489     -0.001296348
      9.9986   -0.0000      0.015302406     -0.000234219
      9.9986   -0.0000      0.005430665     -0.000029493
      9.9986   -0.0000      0.001642421     -0.000002698
      9.9986   -0.0000      0.000429697     -0.000000185
