  e, vcon, xe, relc =   27.863299999999999      -0.13179860440505109        5.2910394635085698      nr
    27.86330     5.29104  -0.00000    3   20   0.454272E-03-0.206363E-06   0.454272E-03
    27.86330     5.29104  -0.00000    4    0   0.484074E+00-0.374811E+00   0.658863E+00
    27.86330     5.29104  -0.00000    4    1  -0.400204E+00-0.799727E+00   0.203478E+01
    27.86330     5.29104  -0.00000    4    2   0.265737E+00-0.764629E-01   0.280170E+00
    27.86330     5.29104  -0.00000    4    3  -0.428255E+00-0.758065E+00   0.208503E+01
    27.86330     5.29104  -0.00000    4    4   0.251388E+00-0.932208E+00   0.130739E+01
    27.86330     5.29104  -0.00000    4    5   0.489410E+00-0.602362E+00   0.888489E+00
    27.86330     5.29104  -0.00000    4    6   0.477094E+00-0.350397E+00   0.633468E+00
    27.86330     5.29104  -0.00000    4    7   0.412500E+00-0.217433E+00   0.485101E+00
    27.86330     5.29104  -0.00000    4    8   0.338191E+00-0.131724E+00   0.371420E+00
    27.86330     5.29104  -0.00000    4    9   0.281182E+00-0.865548E-01   0.298620E+00
    27.86330     5.29104  -0.00000    4   10   0.237188E+00-0.598386E-01   0.247127E+00
    27.86330     5.29104  -0.00000    4   11   0.188289E+00-0.368074E-01   0.193050E+00
    27.86330     5.29104  -0.00000    4   12   0.153829E+00-0.242514E-01   0.156365E+00
    27.86330     5.29104  -0.00000    4   13   0.134520E+00-0.184355E-01   0.136198E+00
    27.86330     5.29104  -0.00000    4   14   0.108749E+00-0.119696E-01   0.109625E+00
    27.86330     5.29104  -0.00000    4   15   0.719727E-01-0.520718E-02   0.722235E-01
    27.86330     5.29104  -0.00000    4   16   0.378493E-01-0.143463E-02   0.378856E-01
    27.86330     5.29104  -0.00000    4   17   0.161317E-01-0.260300E-03   0.161345E-01
    27.86330     5.29104  -0.00000    4   18   0.573226E-02-0.328599E-04   0.573239E-02
    27.86330     5.29104  -0.00000    4   19   0.173521E-02-0.301098E-05   0.173522E-02
    27.86330     5.29104  -0.00000    4   20   0.454310E-03-0.206398E-06   0.454310E-03
    27.86330     5.29104  -0.00000    5    0   0.483766E+00-0.373625E+00   0.657637E+00
    27.86330     5.29104  -0.00000    5    1  -0.399454E+00-0.800726E+00   0.203354E+01
    27.86330     5.29104  -0.00000    5    2   0.264657E+00-0.757871E-01   0.278896E+00
    27.86330     5.29104  -0.00000    5    3  -0.427605E+00-0.759140E+00   0.208377E+01
    27.86330     5.29104  -0.00000    5    4   0.252320E+00-0.931665E+00   0.130631E+01
    27.86330     5.29104  -0.00000    5    5   0.489687E+00-0.601028E+00   0.887127E+00
    27.86330     5.29104  -0.00000    5    6   0.476758E+00-0.349328E+00   0.632348E+00
    27.86330     5.29104  -0.00000    5    7   0.411644E+00-0.216189E+00   0.483590E+00
    27.86330     5.29104  -0.00000    5    8   0.337225E+00-0.130839E+00   0.370109E+00
    27.86330     5.29104  -0.00000    5    9   0.280027E+00-0.857722E-01   0.297226E+00
    27.86330     5.29104  -0.00000    5   10   0.235657E+00-0.590174E-01   0.245390E+00
    27.86330     5.29104  -0.00000    5   11   0.186906E+00-0.362479E-01   0.191558E+00
    27.86330     5.29104  -0.00000    5   12   0.152465E+00-0.238125E-01   0.154932E+00
    27.86330     5.29104  -0.00000    5   13   0.132698E+00-0.179304E-01   0.134308E+00
    27.86330     5.29104  -0.00000    5   14   0.106681E+00-0.115134E-01   0.107508E+00
    27.86330     5.29104  -0.00000    5   15   0.702936E-01-0.496585E-02   0.705272E-01
    27.86330     5.29104  -0.00000    5   16   0.368628E-01-0.136072E-02   0.368963E-01
    27.86330     5.29104  -0.00000    5   17   0.156857E-01-0.246100E-03   0.156882E-01
    27.86330     5.29104  -0.00000    5   18   0.556800E-02-0.310036E-04   0.556812E-02
    27.86330     5.29104  -0.00000    5   19   0.168421E-02-0.283656E-05   0.168421E-02
    27.86330     5.29104  -0.00000    5   20   0.440682E-03-0.194201E-06   0.440682E-03
