      9.9986   -0.0000      0.278692E+00     -0.848729E-01      0.295616E+00
      9.9986   -0.0000      0.234522E+00     -0.584124E-01      0.244104E+00
      9.9986   -0.0000      0.185866E+00     -0.358300E-01      0.190437E+00
      9.9986   -0.0000      0.151605E+00     -0.235381E-01      0.154030E+00
      9.9986   -0.0000      0.132211E+00     -0.177965E-01      0.133803E+00
      9.9986   -0.0000      0.106568E+00     -0.114888E-01      0.107392E+00
      9.9986   -0.0000      0.703761E-01     -0.497757E-02      0.706106E-01
      9.9986   -0.0000      0.369667E-01     -0.136841E-02      0.370005E-01
      9.9986   -0.0000      0.157479E-01     -0.248057E-03      0.157505E-01
      9.9986   -0.0000      0.559467E-02     -0.313013E-04      0.559479E-02
      9.9986   -0.0000      0.169332E-02     -0.286735E-05      0.169333E-02
      9.9986   -0.0000      0.443285E-03     -0.196502E-06      0.443286E-03
--------------------  ATOM   5  --->  Z = 
      9.9986   -0.0000      0.468318E+00     -0.324847E+00      0.606449E+00
      9.9986   -0.0000     -0.381334E+00     -0.823395E+00      0.200451E+01
      9.9986   -0.0000      0.254027E+00     -0.693375E-01      0.266462E+00
      9.9986   -0.0000     -0.424117E+00     -0.764810E+00      0.207712E+01
      9.9986   -0.0000      0.256385E+00     -0.929263E+00      0.130159E+01
      9.9986   -0.0000      0.490519E+00     -0.596908E+00      0.882923E+00
      9.9986   -0.0000      0.475662E+00     -0.345905E+00      0.628753E+00
      9.9986   -0.0000      0.409613E+00     -0.213264E+00      0.480029E+00
      9.9986   -0.0000      0.334872E+00     -0.128704E+00      0.366933E+00
      9.9986   -0.0000      0.277533E+00     -0.840967E-01      0.294221E+00
      9.9986   -0.0000      0.232987E+00     -0.576008E-01      0.242368E+00
      9.9986   -0.0000      0.184483E+00     -0.352786E-01      0.188948E+00
      9.9986   -0.0000      0.150238E+00     -0.231054E-01      0.152596E+00
      9.9986   -0.0000      0.130386E+00     -0.172999E-01      0.131911E+00
      9.9986   -0.0000      0.104501E+00     -0.110424E-01      0.105277E+00
      9.9986   -0.0000      0.687003E-01     -0.474222E-02      0.689183E-01
      9.9986   -0.0000      0.359828E-01     -0.129644E-02      0.360139E-01
      9.9986   -0.0000      0.153029E-01     -0.234234E-03      0.153053E-01
      9.9986   -0.0000      0.543074E-02     -0.294938E-04      0.543085E-02
      9.9986   -0.0000      0.164240E-02     -0.269749E-05      0.164240E-02
      9.9986   -0.0000      0.429677E-03     -0.184622E-06      0.429677E-03
