    27.86330     5.29104  -0.00000    1    0   0.478080E+00-0.353578E+00   0.636798E+00
    27.86330     5.29104  -0.00000    1    1  -0.405442E+00-0.792604E+00   0.204363E+01
    27.86330     5.29104  -0.00000    1    2   0.291295E+00-0.936169E-01   0.310956E+00
    27.86330     5.29104  -0.00000    1    3  -0.429504E+00-0.755982E+00   0.208746E+01
    27.86330     5.29104  -0.00000    1    4   0.269306E+00-0.921277E+00   0.128640E+01
    27.86330     5.29104  -0.00000    1    5   0.493722E+00-0.578983E+00   0.864713E+00
    27.86330     5.29104  -0.00000    1    6   0.470779E+00-0.331574E+00   0.613612E+00
    27.86330     5.29104  -0.00000    1    7   0.402541E+00-0.203419E+00   0.467907E+00
    27.86330     5.29104  -0.00000    1    8   0.327786E+00-0.122434E+00   0.357470E+00
    27.86330     5.29104  -0.00000    1    9   0.271440E+00-0.800947E-01   0.286931E+00
    27.86330     5.29104  -0.00000    1   10   0.227858E+00-0.549374E-01   0.236588E+00
    27.86330     5.29104  -0.00000    1   11   0.180428E+00-0.336892E-01   0.184593E+00
    27.86330     5.29104  -0.00000    1   12   0.147151E+00-0.221439E-01   0.149363E+00
    27.86330     5.29104  -0.00000    1   13   0.127954E+00-0.166495E-01   0.129394E+00
    27.86330     5.29104  -0.00000    1   14   0.102672E+00-0.106550E-01   0.103407E+00
    27.86330     5.29104  -0.00000    1   15   0.675437E-01-0.458316E-02   0.677508E-01
    27.86330     5.29104  -0.00000    1   16   0.353989E-01-0.125466E-02   0.354285E-01
    27.86330     5.29104  -0.00000    1   17   0.150633E-01-0.226955E-03   0.150656E-01
    27.86330     5.29104  -0.00000    1   18   0.534819E-02-0.286040E-04   0.534829E-02
    27.86330     5.29104  -0.00000    1   19   0.161797E-02-0.261785E-05   0.161798E-02
    27.86330     5.29104  -0.00000    1   20   0.423386E-03-0.179256E-06   0.423386E-03
    27.86330     5.29104  -0.00000    2    0   0.468744E+00-0.325991E+00   0.607670E+00
    27.86330     5.29104  -0.00000    2    1  -0.382135E+00-0.822448E+00   0.200575E+01
