 atom Ni   dist =   0.00000    coord    0.00000   0.00000   0.00000
   7.2889464807377011E-004  0.11464893633045507     
   1.4577892961475402E-003  0.42756283351817781     
   2.1866839442213105E-003  0.90787493573516409     
   2.9155785922950804E-003   1.5307615012336233     
   3.6444732403688503E-003   2.2746614094094793     
   4.3733678884426202E-003   3.1204804122109739     
   5.1022625365163901E-003   4.0511288062793982     
   5.8311571845901600E-003   5.0512665299768242     
   6.5600518326639299E-003   6.1072181062930149     
   7.2889464807376998E-003   7.2065285240358046     
   8.0178411288114697E-003   8.3381451394287449     
   8.7467357768852404E-003   9.4920683145147038     
   9.4756304249590112E-003   10.659390754989573     
   1.0204525073032782E-002   11.832294497236459     
   1.0933419721106553E-002   13.003491231459014     
   1.1662314369180323E-002   14.166705765209006     
   1.2391209017254094E-002   15.316696277953254     
   1.3120103665327865E-002   16.448298333575710     
   1.3848998313401636E-002   17.557272632835296     
   1.4577892961475407E-002   18.639944265713922     
   1.5306787609549177E-002   19.693131928051901     
   1.6035682257622946E-002   20.714111787301636     
   1.6764576905696715E-002   21.700581835238932     
   1.7493471553770484E-002   22.650631118519819     
   1.8222366201844253E-002   23.562816683634022     
   1.8951260849918022E-002   24.435917519477901     
   1.9680155497991791E-002   25.268906181126866     
   2.0409050146065560E-002   26.061139337489639     
   2.1137944794139329E-002   26.812285593423528     
   2.1866839442213098E-002   27.522075880383685     
   2.2595734090286868E-002   28.190549774350998     
   2.3324628738360637E-002   28.817945063559549     
   2.4053523386434406E-002   29.404364897251835     
   2.4782418034508175E-002   29.950712920257082     
   2.5511312682581944E-002   30.457022483057759     
   2.6240207330655713E-002   30.924448186029885     
   2.6969101978729482E-002   31.353702365936172     
   2.7697996626803251E-002   31.745414997118331     
   2.8426891274877020E-002   32.101105818971007     
   2.9155785922950789E-002   32.420971353422573     
   3.0613575219098330E-002   32.959488657137307     
   3.2071364515245872E-002   33.370089872730553     
   3.3529153811393410E-002   33.662444017193849     
   3.4986943107540948E-002   33.846092910874304     
   3.6444732403688486E-002   33.930004282016867     
   3.7902521699836024E-002   33.924790831098790     
   3.9360310995983562E-002   33.840488449228680     
   4.0818100292131100E-002   33.687207526834058     
   4.2275889588278638E-002   33.470660757782980     
   4.3733678884426176E-002   33.201647666633065     
   4.5191468180573714E-002   32.889936239126285     
   4.6649257476721252E-002   32.539407200965449     
   4.8107046772868790E-002   32.159561318069159     
   4.9564836069016328E-002   31.758472452065583     
   5.1022625365163866E-002   31.337972732735004     
   5.2480414661311404E-002   30.909146093307864     
   5.3938203957458943E-002   30.472060373387496     
   5.5395993253606481E-002   30.035636392469641     
   5.6853782549754019E-002   29.601454541006078     
   5.8311571845901557E-002   29.175112214510726     
   5.9769361142049095E-002   28.758722092789320     
   6.1227150438196633E-002   28.356569783250748     
   6.2684939734344178E-002   27.969808202659078     
   6.4142729030491716E-002   27.602676386455894     
   6.5600518326639254E-002   27.254615706803595     
   6.7058307622786792E-002   26.930044950698385     
   6.8516096918934330E-002   26.627619824714323     
   6.9973886215081868E-002   26.350472404484020     
   7.1431675511229406E-002   26.098436280741765     
   7.2889464807376944E-002   25.872185607445555     
   7.4347254103524482E-002   25.672293973454725     
   7.5805043399672020E-002   25.498969036392158     
   7.7262832695819558E-002   25.351650006474735     
   7.8720621991967096E-002   25.231014685932532     
   8.0178411288114634E-002   25.136290130255517     
   8.1636200584262172E-002   25.066231351667824     
   8.3093989880409710E-002   25.022505250877991     
   8.4551779176557249E-002   25.002329617047277     
   8.6009568472704787E-002   25.004625204586791     
   8.7467357768852325E-002   25.031973760464538     
   9.0382936361147401E-002   25.147266313801229     
   9.3298514953442477E-002   25.345179617784837     
   9.6214093545737553E-002   25.612268043295146     
   9.9129672138032629E-002   25.942006505640627     
  0.10204525073032771        26.327275203826563     
  0.10496082932262278        26.753846558389309     
  0.10787640791491786        27.221778755890703     
  0.11079198650721293        27.711961981687391     
  0.11370756509950801        28.228838327519583     
  0.11662314369180309        28.752246579318474     
  0.11953872228409816        29.286982850213448     
  0.12245430087639324        29.814869841429321     
  0.12536987946868833        30.342185838787362     
  0.12828545806098340        30.851773701044280     
  0.13120103665327848        31.348866967725240     
  0.13411661524557356        31.821111431902523     
  0.13703219383786863        32.270232286518599     
  0.13994777243016371        32.690212935454568     
  0.14286335102245878        33.078239963046208     
  0.14577892961475386        33.434651545315575     
  0.14869450820704894        33.754149300876492     
  0.15161008679934401        34.037884098471444     
  0.15452566539163909        34.283749914648347     
  0.15744124398393416        34.490956708533005     
  0.16035682257622924        34.659227064127045     
  0.16327240116852432        34.789324994946007     
  0.16618797976081939        34.880327312007680     
  0.16910355835311447        34.932571361038079     
  0.17201913694540955        34.948970073743922     
  0.17493471553770462        34.927474478544319     
  0.17785029412999970        34.869743384847276     
  0.18076587272229477        34.780039830524494     
  0.18368145131458985        34.655891065208529     
  0.18659702990688493        34.498396638965644     
  0.18951260849918000        34.313963778517106     
  0.19242818709147508        34.101373351719147     
  0.19534376568377015        33.856936022403751     
  0.19825934427606523        33.591347149047934     
  0.20117492286836031        33.304606731666475     
  0.20409050146065538        32.990259551608737     
  0.20992165864524553        32.310742679240619     
  0.21575281582983569        31.561881668881814     
  0.22158397301442584        30.766301288979637     
  0.22741513019901599        29.924712275084417     
  0.23324628738360614        29.063516733069537     
  0.23907744456819630        28.179394645080084     
  0.24490860175278645        27.297359871861161     
  0.25073975893737660        26.414011046464218     
  0.25657091612196675        25.548761572437950     
  0.26240207330655690        24.701581712565076     
  0.26823323049114706        23.883183309323602     
  0.27406438767573721        23.099144750275190     
  0.27989554486032736        22.350525649261314     
  0.28572670204491751        21.647083245837589     
  0.29155785922950767        20.985741385045067     
  0.29738901641409782        20.373112066626913     
  0.30322017359868797        19.809759458080659     
  0.30905133078327812        19.295841918710725     
  0.31488248796786827        18.831887976262838     
  0.32071364515245843        18.419907100904037     
  0.32654480233704858        18.056412137443754     
  0.33237595952163873        17.740123680231804     
  0.33820711670622888        17.475921357884399     
  0.34403827389081904        17.254302039398869     
  0.34986943107540919        17.074587880337422     
  0.35570058825999934        16.944068699902026     
  0.36153174544458949        16.848519084413020     
  0.36736290262917964        16.787811236370825     
  0.37319405981376980        16.770451578613933     
  0.37902521699835995        16.781081564272977     
  0.38485637418295010        16.818518568003430     
  0.39068753136754025        16.890383451088848     
  0.39651868855213040        16.985762465257540     
  0.40234984573672056        17.099680091104862     
  0.40818100292131071        17.235722184654630     
  0.41401216010590086        17.394672358497616     
  0.41984331729049101        17.564292928675794     
  0.42567447447508117        17.744583895975730     
  0.43150563165967132        17.943021846595190     
  0.43733678884426147        18.149378368167383     
  0.44899910321344177        18.573181839850385     
  0.46066141758262208        19.022973698199337     
  0.47232373195180238        19.465233653617805     
  0.48398604632098269        19.908642236268509     
  0.49564836069016299        20.326595631134715     
  0.50731067505934335        20.725759007692091     
