  core wf on lin-log mesh for hole            3
 0.116222E-03 0.927946E+00
 0.118579E-03 0.929360E+00
 0.120983E-03 0.930803E+00
 0.123436E-03 0.932275E+00
 0.125939E-03 0.933777E+00
 0.128493E-03 0.935310E+00
 0.131098E-03 0.936873E+00
 0.133756E-03 0.938468E+00
 0.136468E-03 0.940096E+00
 0.139236E-03 0.941756E+00
 0.142059E-03 0.943450E+00
 0.144939E-03 0.945179E+00
 0.147878E-03 0.946942E+00
 0.150877E-03 0.948741E+00
 0.153936E-03 0.950573E+00
 0.157057E-03 0.952447E+00
 0.160242E-03 0.954366E+00
 0.163491E-03 0.956331E+00
 0.166806E-03 0.958341E+00
 0.170188E-03 0.960397E+00
 0.173639E-03 0.962502E+00
 0.177159E-03 0.964655E+00
 0.180752E-03 0.966858E+00
 0.184417E-03 0.969112E+00
 0.188156E-03 0.971417E+00
 0.191971E-03 0.973775E+00
 0.195863E-03 0.976186E+00
 0.199835E-03 0.978652E+00
 0.203886E-03 0.981174E+00
 0.208020E-03 0.983753E+00
 0.212238E-03 0.986389E+00
 0.216541E-03 0.989085E+00
 0.220932E-03 0.991841E+00
 0.225412E-03 0.994658E+00
 0.229982E-03 0.997538E+00
 0.234645E-03 0.100048E+01
 0.239403E-03 0.100349E+01
 0.244257E-03 0.100657E+01
 0.249209E-03 0.100971E+01
 0.254262E-03 0.101292E+01
 0.259417E-03 0.101620E+01
 0.264677E-03 0.101956E+01
 0.270043E-03 0.102298E+01
 0.275519E-03 0.102649E+01
 0.281105E-03 0.103006E+01
 0.286804E-03 0.103372E+01
 0.292619E-03 0.103745E+01
 0.298552E-03 0.104127E+01
 0.304605E-03 0.104516E+01
 0.310781E-03 0.104914E+01
 0.317082E-03 0.105321E+01
 0.323511E-03 0.105736E+01
 0.330070E-03 0.106160E+01
 0.336762E-03 0.106593E+01
 0.343590E-03 0.107035E+01
 0.350556E-03 0.107487E+01
 0.357663E-03 0.107948E+01
 0.364914E-03 0.108419E+01
 0.372313E-03 0.108900E+01
 0.379861E-03 0.109392E+01
 0.387562E-03 0.109893E+01
 0.395420E-03 0.110405E+01
 0.403437E-03 0.110928E+01
 0.411616E-03 0.111461E+01
 0.419961E-03 0.112006E+01
 0.428475E-03 0.112562E+01
 0.437162E-03 0.113130E+01
 0.446024E-03 0.113710E+01
 0.455067E-03 0.114301E+01
 0.464293E-03 0.114905E+01
 0.473705E-03 0.115521E+01
 0.483309E-03 0.116151E+01
 0.493107E-03 0.116793E+01
 0.503104E-03 0.117448E+01
 0.513303E-03 0.118117E+01
 0.523709E-03 0.118799E+01
 0.534326E-03 0.119496E+01
 0.545158E-03 0.120207E+01
 0.556210E-03 0.120933E+01
 0.567486E-03 0.121673E+01
 0.578990E-03 0.122428E+01
 0.590727E-03 0.123199E+01
 0.602702E-03 0.123986E+01
 0.614920E-03 0.124788E+01
 0.627385E-03 0.125607E+01
 0.640104E-03 0.126443E+01
 0.653079E-03 0.127295E+01
 0.666318E-03 0.128165E+01
 0.679825E-03 0.129052E+01
 0.693606E-03 0.129958E+01
 0.707666E-03 0.130881E+01
 0.722011E-03 0.131823E+01
 0.736646E-03 0.132784E+01
 0.751578E-03 0.133765E+01
 0.766813E-03 0.134765E+01
 0.782357E-03 0.135785E+01
 0.798215E-03 0.136826E+01
 0.814395E-03 0.137887E+01
 0.830902E-03 0.138970E+01
 0.847744E-03 0.140074E+01
 0.864927E-03 0.141201E+01
 0.882458E-03 0.142349E+01
 0.900345E-03 0.143521E+01
 0.918594E-03 0.144716E+01
 0.937212E-03 0.145934E+01
 0.956208E-03 0.147177E+01
 0.975589E-03 0.148445E+01
 0.995362E-03 0.149737E+01
 0.101554E-02 0.151055E+01
 0.103612E-02 0.152399E+01
 0.105712E-02 0.153770E+01
 0.107854E-02 0.155167E+01
 0.110040E-02 0.156592E+01
 0.112270E-02 0.158045E+01
 0.114546E-02 0.159527E+01
 0.116867E-02 0.161037E+01
 0.119235E-02 0.162577E+01
 0.121652E-02 0.164148E+01
 0.124117E-02 0.165748E+01
 0.126632E-02 0.167381E+01
 0.129199E-02 0.169044E+01
 0.131817E-02 0.170741E+01
 0.134488E-02 0.172470E+01
 0.137213E-02 0.174233E+01
 0.139994E-02 0.176030E+01
 0.142830E-02 0.177861E+01
 0.145725E-02 0.179729E+01
 0.148677E-02 0.181632E+01
 0.151690E-02 0.183572E+01
 0.154764E-02 0.185549E+01
 0.157899E-02 0.187564E+01
 0.161099E-02 0.189619E+01
 0.164363E-02 0.191712E+01
 0.167693E-02 0.193846E+01
 0.171091E-02 0.196020E+01
 0.174557E-02 0.198236E+01
 0.178093E-02 0.200494E+01
 0.181702E-02 0.202795E+01
 0.185383E-02 0.205140E+01
 0.189138E-02 0.207530E+01
 0.192970E-02 0.209964E+01
 0.196879E-02 0.212445E+01
 0.200868E-02 0.214973E+01
 0.204937E-02 0.217548E+01
 0.209088E-02 0.220172E+01
 0.213323E-02 0.222846E+01
 0.217644E-02 0.225569E+01
 0.222053E-02 0.228344E+01
 0.226551E-02 0.231171E+01
 0.231139E-02 0.234050E+01
 0.235821E-02 0.236983E+01
 0.240597E-02 0.239971E+01
 0.245470E-02 0.243014E+01
 0.250441E-02 0.246114E+01
 0.255513E-02 0.249271E+01
 0.260688E-02 0.252486E+01
 0.265967E-02 0.255761E+01
 0.271353E-02 0.259096E+01
 0.276848E-02 0.262492E+01
 0.282454E-02 0.265951E+01
 0.288173E-02 0.269472E+01
 0.294008E-02 0.273059E+01
 0.299961E-02 0.276710E+01
 0.306035E-02 0.280428E+01
 0.312231E-02 0.284213E+01
 0.318552E-02 0.288066E+01
 0.325001E-02 0.291990E+01
 0.331581E-02 0.295984E+01
 0.338293E-02 0.300049E+01
 0.345141E-02 0.304188E+01
 0.352128E-02 0.308400E+01
 0.359256E-02 0.312688E+01
 0.366527E-02 0.317051E+01
 0.373946E-02 0.321492E+01
 0.381514E-02 0.326012E+01
 0.389236E-02 0.330611E+01
 0.397113E-02 0.335291E+01
 0.405149E-02 0.340053E+01
 0.413348E-02 0.344899E+01
 0.421712E-02 0.349828E+01
 0.430245E-02 0.354843E+01
 0.438951E-02 0.359946E+01
 0.447832E-02 0.365136E+01
 0.456892E-02 0.370415E+01
 0.466136E-02 0.375785E+01
 0.475566E-02 0.381246E+01
 0.485186E-02 0.386801E+01
 0.495000E-02 0.392449E+01
 0.505012E-02 0.398193E+01
 0.515227E-02 0.404033E+01
 0.525647E-02 0.409971E+01
 0.536278E-02 0.416009E+01
 0.547123E-02 0.422146E+01
 0.558187E-02 0.428385E+01
 0.569473E-02 0.434727E+01
 0.580988E-02 0.441172E+01
 0.592734E-02 0.447724E+01
 0.604717E-02 0.454381E+01
 0.616942E-02 0.461146E+01
 0.629413E-02 0.468020E+01
 0.642136E-02 0.475002E+01
 0.655114E-02 0.482099E+01
 0.668355E-02 0.489305E+01
 0.681861E-02 0.496626E+01
 0.695640E-02 0.504061E+01
 0.709697E-02 0.511611E+01
 0.724036E-02 0.519280E+01
 0.738664E-02 0.527065E+01
 0.753586E-02 0.534970E+01
 0.768809E-02 0.542995E+01
 0.784338E-02 0.551139E+01
 0.800180E-02 0.559409E+01
 0.816340E-02 0.567798E+01
 0.832825E-02 0.576313E+01
 0.849642E-02 0.584952E+01
 0.866796E-02 0.593716E+01
 0.884296E-02 0.602609E+01
 0.902147E-02 0.611626E+01
 0.920357E-02 0.620774E+01
 0.938933E-02 0.630049E+01
 0.957882E-02 0.639451E+01
 0.977211E-02 0.648988E+01
 0.996929E-02 0.658651E+01
 0.101704E-01 0.668449E+01
 0.103756E-01 0.678376E+01
 0.105849E-01 0.688432E+01
 0.107984E-01 0.698627E+01
 0.110161E-01 0.708948E+01
 0.112383E-01 0.719405E+01
 0.114649E-01 0.729994E+01
 0.116960E-01 0.740712E+01
 0.119318E-01 0.751570E+01
 0.121723E-01 0.762553E+01
 0.124176E-01 0.773673E+01
 0.126678E-01 0.784924E+01
 0.129230E-01 0.796302E+01
 0.131834E-01 0.807819E+01
 0.134489E-01 0.819459E+01
 0.137198E-01 0.831234E+01
 0.139960E-01 0.843136E+01
 0.142778E-01 0.855161E+01
 0.145653E-01 0.867323E+01
 0.148584E-01 0.879602E+01
 0.151575E-01 0.892011E+01
 0.154625E-01 0.904541E+01
 0.157736E-01 0.917186E+01
 0.160909E-01 0.929963E+01
 0.164145E-01 0.942847E+01
 0.167446E-01 0.955854E+01
 0.170813E-01 0.968972E+01
 0.174247E-01 0.982194E+01
 0.177749E-01 0.995540E+01
 0.181321E-01 0.100898E+02
 0.184964E-01 0.102253E+02
 0.188680E-01 0.103618E+02
