 energy -- xe (complex wv) -- vcon (real part ip)
   27.863299999999999                   (5.2894709638045576,-0.0000000000000000) -0.11520307693151624     

  -- absorber excited regular wf for all l -- 

  l=            0
   7.7262832695819558E-002              (0.36179842758260489,0.0000000000000000)
   7.8720621991967096E-002              (0.42098623999654788,0.0000000000000000)
   8.0178411288114634E-002              (0.47750892406396117,0.0000000000000000)
   8.1636200584262172E-002              (0.53144333046059200,0.0000000000000000)
   8.3093989880409710E-002              (0.58286432497517515,0.0000000000000000)
   8.4551779176557249E-002              (0.63184481706358742,0.0000000000000000)
   8.6009568472704787E-002              (0.67845566669962176,0.0000000000000000)
   8.7467357768852325E-002              (0.72276628219539873,0.0000000000000000)
   9.0382936361147401E-002              (0.80475477258489503,0.0000000000000000)
   9.3298514953442477E-002              (0.87832923427435872,0.0000000000000000)
   9.6214093545737553E-002              (0.94398184605927415,0.0000000000000000)
   9.9129672138032629E-002               (1.0021798240815825,0.0000000000000000)
  0.10204525073032771                    (1.0533666096200867,0.0000000000000000)
  0.10496082932262278                    (1.0979630534326068,0.0000000000000000)
  0.10787640791491786                    (1.1363684417190816,0.0000000000000000)
  0.11079198650721293                    (1.1689622859203455,0.0000000000000000)
  0.11370756509950801                    (1.1961046224509830,0.0000000000000000)
  0.11662314369180309                    (1.2181371964854206,0.0000000000000000)
  0.11953872228409816                    (1.2353844333040078,0.0000000000000000)
  0.12245430087639324                    (1.2481543996280295,0.0000000000000000)
  0.12536987946868833                    (1.2567400346952602,0.0000000000000000)
  0.12828545806098340                    (1.2614183204051339,0.0000000000000000)
  0.13120103665327848                    (1.2624526553004725,0.0000000000000000)
  0.13411661524557356                    (1.2600932799580002,0.0000000000000000)
  0.13703219383786863                    (1.2545775568073938,0.0000000000000000)
  0.13994777243016371                    (1.2461306202127715,0.0000000000000000)
  0.14286335102245878                    (1.2349661922227908,0.0000000000000000)
  0.14577892961475386                    (1.2212870453090583,0.0000000000000000)
  0.14869450820704894                    (1.2052855052221181,0.0000000000000000)
  0.15161008679934401                    (1.1871439770944361,0.0000000000000000)
  0.15452566539163909                    (1.1670355165049886,0.0000000000000000)
  0.15744124398393416                    (1.1451237567907007,0.0000000000000000)
  0.16035682257622924                    (1.1215644879495983,0.0000000000000000)
  0.16327240116852432                    (1.0965047080187136,0.0000000000000000)
  0.16618797976081939                    (1.0700837912714711,0.0000000000000000)
  0.16910355835311447                    (1.0424337342204124,0.0000000000000000)
  0.17201913694540955                    (1.0136794384205332,0.0000000000000000)
  0.17493471553770462                   (0.98393890839127107,0.0000000000000000)
  0.17785029412999970                   (0.95332409186430411,0.0000000000000000)
  0.18076587272229477                   (0.92194065526154922,0.0000000000000000)
  0.18368145131458985                   (0.88988840410645231,0.0000000000000000)
  0.18659702990688493                   (0.85726153989986154,0.0000000000000000)
  0.18951260849918000                   (0.82414899872567415,0.0000000000000000)
  0.19242818709147508                   (0.79063475387937554,0.0000000000000000)
  0.19534376568377015                   (0.75679790887339526,0.0000000000000000)
  0.19825934427606523                   (0.72271298595370093,0.0000000000000000)
  0.20117492286836031                   (0.68845013126023291,0.0000000000000000)
  0.20409050146065538                   (0.65407518382341356,0.0000000000000000)
  0.20992165864524553                   (0.58523376162289453,0.0000000000000000)
  0.21575281582983569                   (0.51664148453632985,0.0000000000000000)
  0.22158397301442584                   (0.44869390287519145,0.0000000000000000)
  0.22741513019901599                   (0.38173767990421437,0.0000000000000000)
  0.23324628738360614                   (0.31607430941249315,0.0000000000000000)
  0.23907744456819630                   (0.25196405332676108,0.0000000000000000)
  0.24490860175278645                   (0.18963055011613322,0.0000000000000000)
  0.25073975893737660                   (0.12926359032762061,0.0000000000000000)
  0.25657091612196675              (7.10225805496234597E-002,0.0000000000000000)
  0.26240207330655690              (1.50394327942161218E-002,0.0000000000000000)
  0.26823323049114706            (-3.85786561402102629E-002,-0.0000000000000000)
  0.27406438767573721            (-8.97467590783243702E-002,-0.0000000000000000)
  0.27989554486032736                 (-0.13839990340584823,-0.0000000000000000)
  0.28572670204491751                 (-0.18449126783539910,-0.0000000000000000)
  0.29155785922950767                 (-0.22799003806970233,-0.0000000000000000)
  0.29738901641409782                 (-0.26887979276520807,-0.0000000000000000)
  0.30322017359868797                 (-0.30715692568634090,-0.0000000000000000)
  0.30905133078327812                 (-0.34282923399019716,-0.0000000000000000)
  0.31488248796786827                 (-0.37591453770785083,-0.0000000000000000)
  0.32071364515245843                 (-0.40643958122671586,-0.0000000000000000)
  0.32654480233704858                 (-0.43443891616641062,-0.0000000000000000)
  0.33237595952163873                 (-0.45995392063887358,-0.0000000000000000)
  0.33820711670622888                 (-0.48303188023248483,-0.0000000000000000)
  0.34403827389081904                 (-0.50372512211075737,-0.0000000000000000)
  0.34986943107540919                 (-0.52209018831625986,-0.0000000000000000)
  0.35570058825999934                 (-0.53818715038107445,-0.0000000000000000)
  0.36153174544458949                 (-0.55207993889018037,-0.0000000000000000)
  0.36736290262917964                 (-0.56383561477678912,-0.0000000000000000)
  0.37319405981376980                 (-0.57352366194935511,-0.0000000000000000)
  0.37902521699835995                 (-0.58121543114386010,-0.0000000000000000)
  0.38485637418295010                 (-0.58698374447537160,-0.0000000000000000)
  0.39068753136754025                 (-0.59090248976057558,-0.0000000000000000)
  0.39651868855213040                 (-0.59304622568875398,-0.0000000000000000)
  0.40234984573672056                 (-0.59348980748999591,-0.0000000000000000)
  0.40818100292131071                 (-0.59230859386473678,-0.0000000000000000)
  0.41401216010590086                 (-0.58957772836059075,-0.0000000000000000)
  0.41984331729049101                 (-0.58537225631955014,-0.0000000000000000)
  0.42567447447508117                 (-0.57976622259899369,-0.0000000000000000)
  0.43150563165967132                 (-0.57283326144190327,-0.0000000000000000)
  0.43733678884426147                 (-0.56464616596564965,-0.0000000000000000)
  0.44899910321344177                 (-0.54479652461993910,-0.0000000000000000)
  0.46066141758262208                 (-0.52077966047643920,-0.0000000000000000)
  0.47232373195180238                 (-0.49313804510419795,-0.0000000000000000)
  0.48398604632098269                 (-0.46239200622142546,-0.0000000000000000)
  0.49564836069016299                 (-0.42903787258297488,-0.0000000000000000)
  0.50731067505934335                 (-0.39354666074823763,-0.0000000000000000)
  0.51897298942852366                 (-0.35636315163692278,-0.0000000000000000)
  0.53063530379770396                 (-0.31790531682056228,-0.0000000000000000)
  0.54229761816688427                 (-0.27856438677990580,-0.0000000000000000)
  0.55395993253606457                 (-0.23870532116751453,-0.0000000000000000)
  0.56562224690524487                 (-0.19866438426757879,-0.0000000000000000)
  0.57728456127442518                 (-0.15875163514568863,-0.0000000000000000)
  0.58894687564360548                 (-0.11925305704706145,-0.0000000000000000)
  0.60060919001278579            (-8.04286559602792883E-002,-0.0000000000000000)
  0.61227150438196609            (-4.25138835835528403E-002,-0.0000000000000000)
  0.62393381875114640            (-5.72054647708350895E-003,-0.0000000000000000)
  0.63559613312032670              (2.97623251083612948E-002,0.0000000000000000)
  0.64725844748950701              (6.37675653575953266E-002,0.0000000000000000)
  0.65892076185868731              (9.61489297803492654E-002,0.0000000000000000)
  0.67058307622786761                   (0.12678014789923411,0.0000000000000000)
  0.68224539059704792                   (0.15555378172421094,0.0000000000000000)
  0.69390770496622822                   (0.18238077986466350,0.0000000000000000)
  0.70557001933540853                   (0.20718899586833797,0.0000000000000000)
  0.71723233370458883                   (0.22992234991496660,0.0000000000000000)
  0.72889464807376914                   (0.25053997833742853,0.0000000000000000)
  0.74055696244294944                   (0.26901525448336011,0.0000000000000000)
  0.75221927681212974                   (0.28533488909171012,0.0000000000000000)
  0.76388159118131005                   (0.29949819042745185,0.0000000000000000)
  0.77554390555049035                   (0.31151574519490377,0.0000000000000000)
  0.78720621991967066                   (0.32140903840582058,0.0000000000000000)
  0.79886853428885096                   (0.32920966504627103,0.0000000000000000)
  0.81053084865803127                   (0.33495805561489062,0.0000000000000000)
  0.82219316302721157                   (0.33870326397229816,0.0000000000000000)
  0.83385547739639188                   (0.34050179616708776,0.0000000000000000)
  0.84551779176557218                   (0.34041721594110297,0.0000000000000000)
  0.85718010613475248                   (0.33851936153437917,0.0000000000000000)
  0.86884242050393279                   (0.33488365290477717,0.0000000000000000)
  0.88050473487311309                   (0.32959047019727633,0.0000000000000000)
  0.89216704924229340                   (0.32272454283180491,0.0000000000000000)
  0.90382936361147370                   (0.31437433616769744,0.0000000000000000)
  0.92715399234983431                   (0.29359044583497251,0.0000000000000000)
  0.95047862108819492                   (0.26800099235214353,0.0000000000000000)
  0.97380324982655553                   (0.23839470906823010,0.0000000000000000)
  0.99712787856491614                   (0.20557169119205637,0.0000000000000000)
   1.0204525073032769                   (0.17033018350922627,0.0000000000000000)
   1.0437771360416375                   (0.13345437023664691,0.0000000000000000)
   1.0671017647799981              (9.57034611387427431E-002,0.0000000000000000)
   1.0904263935183587              (5.78020852990724504E-002,0.0000000000000000)
   1.1137510222567193              (2.04318346668017140E-002,0.0000000000000000)
   1.1370756509950799            (-1.57759203111432211E-002,-0.0000000000000000)
   1.1604002797334405            (-5.02461116041886188E-002,-0.0000000000000000)
   1.1837249084718011            (-8.24648142633884751E-002,-0.0000000000000000)
   1.2070495372101617                 (-0.11198312523706389,-0.0000000000000000)
   1.2303741659485223                 (-0.13841984527660878,-0.0000000000000000)
   1.2536987946868829                 (-0.16146329097748677,-0.0000000000000000)
   1.2770234234252436                 (-0.18087190433849440,-0.0000000000000000)
   1.3003480521636042                 (-0.19647400092587208,-0.0000000000000000)
   1.3236726809019648                 (-0.20816661866111302,-0.0000000000000000)
   1.3469973096403254                 (-0.21591348948162817,-0.0000000000000000)
   1.3703219383786860                 (-0.21974255185389088,-0.0000000000000000)
   1.3936465671170466                 (-0.21974207996752063,-0.0000000000000000)
   1.4169711958554072                 (-0.21605678027598443,-0.0000000000000000)
   1.4402958245937678                 (-0.20888313170757866,-0.0000000000000000)
   1.4636204533321284                 (-0.19846426004806789,-0.0000000000000000)
   1.4869450820704890                 (-0.18508401938811264,-0.0000000000000000)
   1.5102697108088496                 (-0.16906147210832292,-0.0000000000000000)
   1.5335943395472103                 (-0.15074466472516054,-0.0000000000000000)
   1.5569189682855709                 (-0.13050435375745859,-0.0000000000000000)
   1.5802435970239315                 (-0.10872769084623433,-0.0000000000000000)
   1.6035682257622921            (-8.58118581744141545E-002,-0.0000000000000000)
   1.6268928545006527            (-6.21578506868862291E-002,-0.0000000000000000)
   1.6502174832390133            (-3.81644499603967582E-002,-0.0000000000000000)
   1.6735421119773739            (-1.42223924439145930E-002,-0.0000000000000000)
   1.6968667407157345              (9.29112247138219952E-003,0.0000000000000000)
   1.7201913694540951              (3.20175392864258182E-002,0.0000000000000000)
   1.7435159981924557              (5.36216313282472448E-002,0.0000000000000000)
   1.7668406269308163              (7.37957001748640457E-002,0.0000000000000000)
   1.7901652556691769              (9.22632488640566101E-002,0.0000000000000000)
   1.8134898844075376                   (0.10878211767198784,0.0000000000000000)
   1.8368145131458982                   (0.12314701520841731,0.0000000000000000)
   1.8834637706226194                   (0.14478891149926612,0.0000000000000000)
   1.9301130280993406                   (0.15634218946326886,0.0000000000000000)
   1.9767622855760618                   (0.15761065948840902,0.0000000000000000)
   2.0234115430527830                   (0.14902458383842357,0.0000000000000000)
   2.0700608005295043                   (0.13158247779646245,0.0000000000000000)
   2.1167100580062255                   (0.10676355786422394,0.0000000000000000)
   2.1633593154829467              (7.64173501042229031E-002,0.0000000000000000)
   2.2100085729596679              (4.26374100885700477E-002,0.0000000000000000)
   2.2566578304363891              (7.62701472446556533E-003,0.0000000000000000)
   2.3033070879131103            (-2.64350206658341483E-002,-0.0000000000000000)
   2.3499563453898316            (-5.75212383526730112E-002,-0.0000000000000000)
   2.3966056028665528            (-8.38681087051063312E-002,-0.0000000000000000)
   2.4432548603432740                 (-0.10406848270141611,-0.0000000000000000)
   2.4899041178199952                 (-0.11713976756537466,-0.0000000000000000)
   2.5365533752967164                 (-0.12256438298426210,-0.0000000000000000)
   2.5832026327734376                 (-0.12030184132979929,-0.0000000000000000)
   2.6298518902501589                 (-0.11077258228348411,-0.0000000000000000)
   2.6765011477268801            (-9.48155849268207812E-002,-0.0000000000000000)
   2.7231504052036013            (-7.36232438544635881E-002,-0.0000000000000000)
   2.7697996626803225            (-4.86580011308743315E-002,-0.0000000000000000)
   2.8164489201570437            (-2.15562238488496531E-002,-0.0000000000000000)
   2.8630981776337650              (5.97464568854028620E-003,0.0000000000000000)
   2.9097474351104862              (3.22595397281473656E-002,0.0000000000000000)
   2.9563966925872074              (5.57537778825852731E-002,0.0000000000000000)
   3.0030459500639286              (7.51301495906472605E-002,0.0000000000000000)
   3.0496952075406498              (8.93503923537652261E-002,0.0000000000000000)
   3.0963444650173710              (9.77173690297202802E-002,0.0000000000000000)
   3.1429937224940923              (9.99055907094042045E-002,0.0000000000000000)
   3.1896429799708135              (9.59689245616180409E-002,0.0000000000000000)
   3.2362922374475347              (8.63257773680297935E-002,0.0000000000000000)
   3.2829414949242559              (7.17232748642891715E-002,0.0000000000000000)
   3.3295907524009771              (5.31831802073425633E-002,0.0000000000000000)
   3.3762400098776983              (3.19332143294007859E-002,0.0000000000000000)
   3.4228892673544196              (9.32823765986753005E-003,0.0000000000000000)
   3.4695385248311408            (-1.32338142949606410E-002,-0.0000000000000000)
  l=            1
   7.2889464807377011E-004         (3.92417551470799764E-002,0.0000000000000000)
   1.4577892961475402E-003         (7.76857851912787223E-002,0.0000000000000000)
   2.1866839442213105E-003              (0.11534339819352353,0.0000000000000000)
   2.9155785922950804E-003              (0.15222580519068871,0.0000000000000000)
   3.6444732403688503E-003              (0.18834411379351185,0.0000000000000000)
   4.3733678884426202E-003              (0.22370931731580587,0.0000000000000000)
   5.1022625365163901E-003              (0.25833229990253703,0.0000000000000000)
   5.8311571845901600E-003              (0.29222383222339382,0.0000000000000000)
   6.5600518326639299E-003              (0.32539456291043739,0.0000000000000000)
   7.2889464807376998E-003              (0.35785502378704670,0.0000000000000000)
   8.0178411288114697E-003              (0.38961562833013597,0.0000000000000000)
   8.7467357768852404E-003              (0.42068667925994191,0.0000000000000000)
   9.4756304249590112E-003              (0.45107833189462748,0.0000000000000000)
   1.0204525073032782E-002              (0.48080063211651897,0.0000000000000000)
   1.0933419721106553E-002              (0.50986350947804171,0.0000000000000000)
   1.1662314369180323E-002              (0.53827676269315550,0.0000000000000000)
   1.2391209017254094E-002              (0.56605007159210219,0.0000000000000000)
   1.3120103665327865E-002              (0.59319299071258003,0.0000000000000000)
   1.3848998313401636E-002              (0.61971496184907315,0.0000000000000000)
   1.4577892961475407E-002              (0.64562530226922599,0.0000000000000000)
   1.5306787609549177E-002              (0.67093320950803603,0.0000000000000000)
   1.6035682257622946E-002              (0.69564775808189050,0.0000000000000000)
   1.6764576905696715E-002              (0.71977790538367270,0.0000000000000000)
   1.7493471553770484E-002              (0.74333249178745109,0.0000000000000000)
   1.8222366201844253E-002              (0.76632022618384266,0.0000000000000000)
   1.8951260849918022E-002              (0.78874959458357830,0.0000000000000000)
   1.9680155497991791E-002              (0.81062922352482569,0.0000000000000000)
   2.0409050146065560E-002              (0.83196750538309738,0.0000000000000000)
   2.1137944794139329E-002              (0.85277270578230790,0.0000000000000000)
   2.1866839442213098E-002              (0.87305297963912609,0.0000000000000000)
   2.2595734090286868E-002              (0.89281638815230391,0.0000000000000000)
   2.3324628738360637E-002              (0.91207101569480586,0.0000000000000000)
   2.4053523386434406E-002              (0.93082453257542797,0.0000000000000000)
   2.4782418034508175E-002              (0.94908464688201211,0.0000000000000000)
   2.5511312682581944E-002              (0.96685897477204552,0.0000000000000000)
   2.6240207330655713E-002              (0.98415503370442525,0.0000000000000000)
   2.6969101978729482E-002               (1.0009802382634592,0.0000000000000000)
   2.7697996626803251E-002               (1.0173418932383902,0.0000000000000000)
   2.8426891274877020E-002               (1.0332472103181785,0.0000000000000000)
   2.9155785922950789E-002               (1.0487032955190885,0.0000000000000000)
   3.0613575219098330E-002               (1.0782955005461772,0.0000000000000000)
   3.2071364515245872E-002               (1.1061737373294187,0.0000000000000000)
   3.3529153811393410E-002               (1.1323915031373677,0.0000000000000000)
   3.4986943107540948E-002               (1.1570008068039732,0.0000000000000000)
   3.6444732403688486E-002               (1.1800522378103147,0.0000000000000000)
   3.7902521699836024E-002               (1.2015950042395218,0.0000000000000000)
   3.9360310995983562E-002               (1.2216769721170977,0.0000000000000000)
   4.0818100292131100E-002               (1.2403446957423696,0.0000000000000000)
   4.2275889588278638E-002               (1.2576434525495257,0.0000000000000000)
   4.3733678884426176E-002               (1.2736172769929825,0.0000000000000000)
   4.5191468180573714E-002               (1.2883089969605663,0.0000000000000000)
   4.6649257476721252E-002               (1.3017602615787500,0.0000000000000000)
   4.8107046772868790E-002               (1.3140115719180510,0.0000000000000000)
   4.9564836069016328E-002               (1.3251022859060271,0.0000000000000000)
   5.1022625365163866E-002               (1.3350707419427348,0.0000000000000000)
   5.2480414661311404E-002               (1.3439541954515295,0.0000000000000000)
   5.3938203957458943E-002               (1.3517888574786672,0.0000000000000000)
   5.5395993253606481E-002               (1.3586099423056692,0.0000000000000000)
   5.6853782549754019E-002               (1.3644516859971134,0.0000000000000000)
   5.8311571845901557E-002               (1.3693473710130182,0.0000000000000000)
   5.9769361142049095E-002               (1.3733293586961508,0.0000000000000000)
   6.1227150438196633E-002               (1.3764291054829338,0.0000000000000000)
   6.2684939734344178E-002               (1.3786771962129254,0.0000000000000000)
   6.4142729030491716E-002               (1.3801033756542425,0.0000000000000000)
   6.5600518326639254E-002               (1.3807365121700004,0.0000000000000000)
   6.7058307622786792E-002               (1.3806046836454078,0.0000000000000000)
   6.8516096918934330E-002               (1.3797351797950470,0.0000000000000000)
   6.9973886215081868E-002               (1.3781545235799295,0.0000000000000000)
   7.1431675511229406E-002               (1.3758884894363617,0.0000000000000000)
   7.2889464807376944E-002               (1.3729621253266535,0.0000000000000000)
   7.4347254103524482E-002               (1.3693997680727594,0.0000000000000000)
   7.5805043399672020E-002               (1.3652250705607958,0.0000000000000000)
   7.7262832695819558E-002               (1.3604609897806392,0.0000000000000000)
   7.8720621991967096E-002               (1.3551298891423220,0.0000000000000000)
   8.0178411288114634E-002               (1.3492534735010608,0.0000000000000000)
   8.1636200584262172E-002               (1.3428528304444418,0.0000000000000000)
   8.3093989880409710E-002               (1.3359484510002491,0.0000000000000000)
   8.4551779176557249E-002               (1.3285601994295646,0.0000000000000000)
   8.6009568472704787E-002               (1.3207070298425931,0.0000000000000000)
   8.7467357768852325E-002               (1.3124081565489198,0.0000000000000000)
   9.0382936361147401E-002               (1.2945458751646999,0.0000000000000000)
   9.3298514953442477E-002               (1.2751137524597860,0.0000000000000000)
   9.6214093545737553E-002               (1.2542438320305447,0.0000000000000000)
   9.9129672138032629E-002               (1.2320609909708136,0.0000000000000000)
  0.10204525073032771                    (1.2086831790765404,0.0000000000000000)
  0.10496082932262278                    (1.1842217489680964,0.0000000000000000)
  0.10787640791491786                    (1.1587816689850940,0.0000000000000000)
  0.11079198650721293                    (1.1324625966973936,0.0000000000000000)
  0.11370756509950801                    (1.1053583938437479,0.0000000000000000)
  0.11662314369180309                    (1.0775576376458422,0.0000000000000000)
  0.11953872228409816                    (1.0491439402437976,0.0000000000000000)
  0.12245430087639324                    (1.0201962760698031,0.0000000000000000)
  0.12536987946868833                   (0.99078955124485524,0.0000000000000000)
  0.12828545806098340                   (0.96099351384657616,0.0000000000000000)
  0.13120103665327848                   (0.93087430430224616,0.0000000000000000)
  0.13411661524557356                   (0.90049442127157275,0.0000000000000000)
  0.13703219383786863                   (0.86991262256094792,0.0000000000000000)
  0.13994777243016371                   (0.83918413174834128,0.0000000000000000)
  0.14286335102245878                   (0.80836096764991405,0.0000000000000000)
  0.14577892961475386                   (0.77749203649840737,0.0000000000000000)
  0.14869450820704894                   (0.74662326681272095,0.0000000000000000)
  0.15161008679934401                   (0.71579776978322673,0.0000000000000000)
  0.15452566539163909                   (0.68505603485757838,0.0000000000000000)
  0.15744124398393416                   (0.65443574563315687,0.0000000000000000)
  0.16035682257622924                   (0.62397258269858136,0.0000000000000000)
  0.16327240116852432                   (0.59369955443031364,0.0000000000000000)
  0.16618797976081939                   (0.56364755876665074,0.0000000000000000)
  0.16910355835311447                   (0.53384542058612405,0.0000000000000000)
  0.17201913694540955                   (0.50431995783074335,0.0000000000000000)
  0.17493471553770462                   (0.47509601206555879,0.0000000000000000)
  0.17785029412999970                   (0.44619680190385252,0.0000000000000000)
  0.18076587272229477                   (0.41764374984677727,0.0000000000000000)
  0.18368145131458985                   (0.38945663354772864,0.0000000000000000)
  0.18659702990688493                   (0.36165366059588439,0.0000000000000000)
  0.18951260849918000                   (0.33425158029940438,0.0000000000000000)
  0.19242818709147508                   (0.30726577791118120,0.0000000000000000)
  0.19534376568377015                   (0.28071028434864559,0.0000000000000000)
  0.19825934427606523                   (0.25459786889966235,0.0000000000000000)
  0.20117492286836031                   (0.22894009954546315,0.0000000000000000)
  0.20409050146065538                   (0.20374735787745832,0.0000000000000000)
  0.20992165864524553                   (0.15479348371499055,0.0000000000000000)
  0.21575281582983569                   (0.10779931607277954,0.0000000000000000)
  0.22158397301442584              (6.28125788332357105E-002,0.0000000000000000)
  0.22741513019901599              (1.98680170581034161E-002,0.0000000000000000)
  0.23324628738360614             (-2.10114584161676318E-002,0.0000000000000000)
  0.23907744456819630             (-5.98135307348866274E-002,0.0000000000000000)
  0.24490860175278645             (-9.65353797080894666E-002,0.0000000000000000)
  0.25073975893737660                  (-0.13118258815235936,0.0000000000000000)
  0.25657091612196675                  (-0.16376822666801064,0.0000000000000000)
  0.26240207330655690                  (-0.19431190143319091,0.0000000000000000)
  0.26823323049114706                  (-0.22283905587793060,0.0000000000000000)
  0.27406438767573721                  (-0.24938016691822995,0.0000000000000000)
  0.27989554486032736                  (-0.27396993070816444,0.0000000000000000)
  0.28572670204491751                  (-0.29664735666504133,0.0000000000000000)
  0.29155785922950767                  (-0.31745449219459632,0.0000000000000000)
  0.29738901641409782                  (-0.33643617527037395,0.0000000000000000)
  0.30322017359868797                  (-0.35363957592860201,0.0000000000000000)
  0.30905133078327812                  (-0.36911381285641082,0.0000000000000000)
  0.31488248796786827                  (-0.38290950003598712,0.0000000000000000)
  0.32071364515245843                  (-0.39507851869579547,0.0000000000000000)
  0.32654480233704858                  (-0.40567368044798940,0.0000000000000000)
  0.33237595952163873                  (-0.41474846348858790,0.0000000000000000)
